group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr,0.015,,,1003095.0,ns,63
vecmul,csr,0.015,,,1997485.0,ns,126
vecmul,csr,0.015,,,3000650.0,ns,189
vecmul,csr,0.015,,,3998614.0,ns,252
vecmul,csr,0.015,,,4997183.0,ns,315
vecmul,csr,0.015,,,5996992.0,ns,378
vecmul,csr,0.015,,,6994845.0,ns,441
vecmul,csr,0.015,,,8004825.0,ns,504
vecmul,csr,0.015,,,8993313.0,ns,567
vecmul,csr,0.015,,,9998871.0,ns,630
vecmul,csr,0.015,,,11023661.0,ns,693
vecmul,csr,0.015,,,11991682.0,ns,756
vecmul,csr,0.015,,,12991811.0,ns,819
vecmul,csr,0.015,,,13995393.0,ns,882
vecmul,csr,0.015,,,15006112.0,ns,945
vecmul,csr,0.015,,,15995709.0,ns,1008
vecmul,csr,0.015,,,16990618.0,ns,1071
vecmul,csr,0.015,,,17986904.0,ns,1134
vecmul,csr,0.015,,,18995536.0,ns,1197
vecmul,csr,0.015,,,19983989.0,ns,1260
vecmul,csr,0.015,,,20984715.0,ns,1323
vecmul,csr,0.015,,,21991385.0,ns,1386
vecmul,csr,0.015,,,22986778.0,ns,1449
vecmul,csr,0.015,,,23982996.0,ns,1512
vecmul,csr,0.015,,,24987868.0,ns,1575
vecmul,csr,0.015,,,25985088.0,ns,1638
vecmul,csr,0.015,,,26987581.0,ns,1701
vecmul,csr,0.015,,,28011437.0,ns,1764
vecmul,csr,0.015,,,29040638.0,ns,1827
vecmul,csr,0.015,,,29997727.0,ns,1890
vecmul,csr,0.015,,,31018198.0,ns,1953
vecmul,csr,0.015,,,31997273.0,ns,2016
vecmul,csr,0.015,,,32993860.0,ns,2079
vecmul,csr,0.015,,,34012356.0,ns,2142
vecmul,csr,0.015,,,35068830.0,ns,2205
vecmul,csr,0.015,,,35994986.0,ns,2268
vecmul,csr,0.015,,,37027942.0,ns,2331
vecmul,csr,0.015,,,37989055.0,ns,2394
vecmul,csr,0.015,,,38993528.0,ns,2457
vecmul,csr,0.015,,,39994556.0,ns,2520
vecmul,csr,0.015,,,40996414.0,ns,2583
vecmul,csr,0.015,,,41999213.0,ns,2646
vecmul,csr,0.015,,,42991122.0,ns,2709
vecmul,csr,0.015,,,44009473.0,ns,2772
vecmul,csr,0.015,,,45010753.0,ns,2835
vecmul,csr,0.015,,,45985130.0,ns,2898
vecmul,csr,0.015,,,46996125.0,ns,2961
vecmul,csr,0.015,,,48077631.0,ns,3024
vecmul,csr,0.015,,,49121565.0,ns,3087
vecmul,csr,0.015,,,50015894.0,ns,3150
vecmul,csr,0.015,,,50981944.0,ns,3213
vecmul,csr,0.015,,,52024231.0,ns,3276
vecmul,csr,0.015,,,52997047.0,ns,3339
vecmul,csr,0.015,,,54019658.0,ns,3402
vecmul,csr,0.015,,,54992737.0,ns,3465
vecmul,csr,0.015,,,55991041.0,ns,3528
vecmul,csr,0.015,,,57060723.0,ns,3591
vecmul,csr,0.015,,,58014354.0,ns,3654
vecmul,csr,0.015,,,58992376.0,ns,3717
vecmul,csr,0.015,,,59986091.0,ns,3780
vecmul,csr,0.015,,,60997866.0,ns,3843
vecmul,csr,0.015,,,61989448.0,ns,3906
vecmul,csr,0.015,,,63014323.0,ns,3969
vecmul,csr,0.015,,,63985134.0,ns,4032
vecmul,csr,0.015,,,64993707.0,ns,4095
vecmul,csr,0.015,,,66035784.0,ns,4158
vecmul,csr,0.015,,,67000953.0,ns,4221
vecmul,csr,0.015,,,68016355.0,ns,4284
vecmul,csr,0.015,,,68977771.0,ns,4347
vecmul,csr,0.015,,,70016964.0,ns,4410
vecmul,csr,0.015,,,70989462.0,ns,4473
vecmul,csr,0.015,,,72089551.0,ns,4536
vecmul,csr,0.015,,,72984052.0,ns,4599
vecmul,csr,0.015,,,73988068.0,ns,4662
vecmul,csr,0.015,,,74976883.0,ns,4725
vecmul,csr,0.015,,,76001490.0,ns,4788
vecmul,csr,0.015,,,77033121.0,ns,4851
vecmul,csr,0.015,,,77982398.0,ns,4914
vecmul,csr,0.015,,,78999682.0,ns,4977
vecmul,csr,0.015,,,80117325.0,ns,5040
vecmul,csr,0.015,,,81019924.0,ns,5103
vecmul,csr,0.015,,,81976753.0,ns,5166
vecmul,csr,0.015,,,83000289.0,ns,5229
vecmul,csr,0.015,,,83990336.0,ns,5292
vecmul,csr,0.015,,,85081734.0,ns,5355
vecmul,csr,0.015,,,89197160.0,ns,5418
vecmul,csr,0.015,,,86984752.0,ns,5481
vecmul,csr,0.015,,,88040232.0,ns,5544
vecmul,csr,0.015,,,88984976.0,ns,5607
vecmul,csr,0.015,,,89977052.0,ns,5670
vecmul,csr,0.015,,,90994132.0,ns,5733
vecmul,csr,0.015,,,92019321.0,ns,5796
vecmul,csr,0.015,,,92974281.0,ns,5859
vecmul,csr,0.015,,,94032380.0,ns,5922
vecmul,csr,0.015,,,95042262.0,ns,5985
vecmul,csr,0.015,,,96073158.0,ns,6048
vecmul,csr,0.015,,,96982711.0,ns,6111
vecmul,csr,0.015,,,98011850.0,ns,6174
vecmul,csr,0.015,,,98977278.0,ns,6237
vecmul,csr,0.015,,,100004854.0,ns,6300
