group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst,0.001,,,1018445.0,ns,26
vecmul,fst,0.001,,,2040097.0,ns,52
vecmul,fst,0.001,,,3042907.0,ns,78
vecmul,fst,0.001,,,4058598.0,ns,104
vecmul,fst,0.001,,,5074198.0,ns,130
vecmul,fst,0.001,,,6085850.0,ns,156
vecmul,fst,0.001,,,7100750.0,ns,182
vecmul,fst,0.001,,,8115899.0,ns,208
vecmul,fst,0.001,,,9160677.0,ns,234
vecmul,fst,0.001,,,10149529.0,ns,260
vecmul,fst,0.001,,,11166512.0,ns,286
vecmul,fst,0.001,,,12180670.0,ns,312
vecmul,fst,0.001,,,13187189.0,ns,338
vecmul,fst,0.001,,,14202844.0,ns,364
vecmul,fst,0.001,,,15215249.0,ns,390
vecmul,fst,0.001,,,16230505.0,ns,416
vecmul,fst,0.001,,,17242264.0,ns,442
vecmul,fst,0.001,,,18257406.0,ns,468
vecmul,fst,0.001,,,19276779.0,ns,494
vecmul,fst,0.001,,,20285261.0,ns,520
vecmul,fst,0.001,,,21300366.0,ns,546
vecmul,fst,0.001,,,22339902.0,ns,572
vecmul,fst,0.001,,,23329713.0,ns,598
vecmul,fst,0.001,,,24379575.0,ns,624
vecmul,fst,0.001,,,25446505.0,ns,650
vecmul,fst,0.001,,,26373001.0,ns,676
vecmul,fst,0.001,,,27384482.0,ns,702
vecmul,fst,0.001,,,28399332.0,ns,728
vecmul,fst,0.001,,,29418215.0,ns,754
vecmul,fst,0.001,,,30428441.0,ns,780
vecmul,fst,0.001,,,31443882.0,ns,806
vecmul,fst,0.001,,,32460182.0,ns,832
vecmul,fst,0.001,,,33505558.0,ns,858
vecmul,fst,0.001,,,34486025.0,ns,884
vecmul,fst,0.001,,,35505662.0,ns,910
vecmul,fst,0.001,,,36515760.0,ns,936
vecmul,fst,0.001,,,37560127.0,ns,962
vecmul,fst,0.001,,,38552803.0,ns,988
vecmul,fst,0.001,,,39568980.0,ns,1014
vecmul,fst,0.001,,,40634227.0,ns,1040
vecmul,fst,0.001,,,41596226.0,ns,1066
vecmul,fst,0.001,,,42644090.0,ns,1092
vecmul,fst,0.001,,,43708191.0,ns,1118
vecmul,fst,0.001,,,44640735.0,ns,1144
vecmul,fst,0.001,,,45653645.0,ns,1170
vecmul,fst,0.001,,,46672060.0,ns,1196
vecmul,fst,0.001,,,47682787.0,ns,1222
vecmul,fst,0.001,,,48696409.0,ns,1248
vecmul,fst,0.001,,,49743042.0,ns,1274
vecmul,fst,0.001,,,50721619.0,ns,1300
vecmul,fst,0.001,,,51737747.0,ns,1326
vecmul,fst,0.001,,,52744374.0,ns,1352
vecmul,fst,0.001,,,53762371.0,ns,1378
vecmul,fst,0.001,,,54777121.0,ns,1404
vecmul,fst,0.001,,,55815023.0,ns,1430
vecmul,fst,0.001,,,56809094.0,ns,1456
vecmul,fst,0.001,,,57819557.0,ns,1482
vecmul,fst,0.001,,,58864736.0,ns,1508
vecmul,fst,0.001,,,59852743.0,ns,1534
vecmul,fst,0.001,,,64101667.0,ns,1560
vecmul,fst,0.001,,,61979039.0,ns,1586
vecmul,fst,0.001,,,63195297.0,ns,1612
vecmul,fst,0.001,,,64112562.0,ns,1638
vecmul,fst,0.001,,,64999681.0,ns,1664
vecmul,fst,0.001,,,65982984.0,ns,1690
vecmul,fst,0.001,,,66945524.0,ns,1716
vecmul,fst,0.001,,,67989972.0,ns,1742
vecmul,fst,0.001,,,69064980.0,ns,1768
vecmul,fst,0.001,,,69992632.0,ns,1794
vecmul,fst,0.001,,,71031346.0,ns,1820
vecmul,fst,0.001,,,72016904.0,ns,1846
vecmul,fst,0.001,,,73050483.0,ns,1872
vecmul,fst,0.001,,,74085082.0,ns,1898
vecmul,fst,0.001,,,75170883.0,ns,1924
vecmul,fst,0.001,,,76099330.0,ns,1950
vecmul,fst,0.001,,,77190184.0,ns,1976
vecmul,fst,0.001,,,78125637.0,ns,2002
vecmul,fst,0.001,,,79172407.0,ns,2028
vecmul,fst,0.001,,,80144774.0,ns,2054
vecmul,fst,0.001,,,81176007.0,ns,2080
vecmul,fst,0.001,,,82185366.0,ns,2106
vecmul,fst,0.001,,,83207787.0,ns,2132
vecmul,fst,0.001,,,84207947.0,ns,2158
vecmul,fst,0.001,,,85213256.0,ns,2184
vecmul,fst,0.001,,,86262872.0,ns,2210
vecmul,fst,0.001,,,87293962.0,ns,2236
vecmul,fst,0.001,,,89479505.0,ns,2262
vecmul,fst,0.001,,,89295569.0,ns,2288
vecmul,fst,0.001,,,90243550.0,ns,2314
vecmul,fst,0.001,,,91434126.0,ns,2340
vecmul,fst,0.001,,,92410344.0,ns,2366
vecmul,fst,0.001,,,93363660.0,ns,2392
vecmul,fst,0.001,,,94452044.0,ns,2418
vecmul,fst,0.001,,,95359327.0,ns,2444
vecmul,fst,0.001,,,96359110.0,ns,2470
vecmul,fst,0.001,,,97449260.0,ns,2496
vecmul,fst,0.001,,,98428728.0,ns,2522
vecmul,fst,0.001,,,99430142.0,ns,2548
vecmul,fst,0.001,,,100518906.0,ns,2574
vecmul,fst,0.001,,,101462896.0,ns,2600
