group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst vecmul,0.1,,,1409039.0,ns,3
vecmul,fst vecmul,0.1,,,2797734.0,ns,6
vecmul,fst vecmul,0.1,,,4211300.0,ns,9
vecmul,fst vecmul,0.1,,,5591890.0,ns,12
vecmul,fst vecmul,0.1,,,6991808.0,ns,15
vecmul,fst vecmul,0.1,,,8389149.0,ns,18
vecmul,fst vecmul,0.1,,,9785737.0,ns,21
vecmul,fst vecmul,0.1,,,11186410.0,ns,24
vecmul,fst vecmul,0.1,,,12583304.0,ns,27
vecmul,fst vecmul,0.1,,,13987112.0,ns,30
vecmul,fst vecmul,0.1,,,15439550.0,ns,33
vecmul,fst vecmul,0.1,,,16778104.0,ns,36
vecmul,fst vecmul,0.1,,,18178689.0,ns,39
vecmul,fst vecmul,0.1,,,19572868.0,ns,42
vecmul,fst vecmul,0.1,,,20977598.0,ns,45
vecmul,fst vecmul,0.1,,,22390790.0,ns,48
vecmul,fst vecmul,0.1,,,23776741.0,ns,51
vecmul,fst vecmul,0.1,,,25175282.0,ns,54
vecmul,fst vecmul,0.1,,,26563384.0,ns,57
vecmul,fst vecmul,0.1,,,27965034.0,ns,60
vecmul,fst vecmul,0.1,,,29362307.0,ns,63
vecmul,fst vecmul,0.1,,,30761025.0,ns,66
vecmul,fst vecmul,0.1,,,32159085.0,ns,69
vecmul,fst vecmul,0.1,,,33590480.0,ns,72
vecmul,fst vecmul,0.1,,,34984460.0,ns,75
vecmul,fst vecmul,0.1,,,36358174.0,ns,78
vecmul,fst vecmul,0.1,,,37782857.0,ns,81
vecmul,fst vecmul,0.1,,,39162609.0,ns,84
vecmul,fst vecmul,0.1,,,40551085.0,ns,87
vecmul,fst vecmul,0.1,,,41960611.0,ns,90
vecmul,fst vecmul,0.1,,,43416986.0,ns,93
vecmul,fst vecmul,0.1,,,44775041.0,ns,96
vecmul,fst vecmul,0.1,,,46145051.0,ns,99
vecmul,fst vecmul,0.1,,,48213612.0,ns,102
vecmul,fst vecmul,0.1,,,48948246.0,ns,105
vecmul,fst vecmul,0.1,,,50334180.0,ns,108
vecmul,fst vecmul,0.1,,,51793505.0,ns,111
vecmul,fst vecmul,0.1,,,53129539.0,ns,114
vecmul,fst vecmul,0.1,,,54565676.0,ns,117
vecmul,fst vecmul,0.1,,,55933211.0,ns,120
vecmul,fst vecmul,0.1,,,57329020.0,ns,123
vecmul,fst vecmul,0.1,,,58740482.0,ns,126
vecmul,fst vecmul,0.1,,,60144023.0,ns,129
vecmul,fst vecmul,0.1,,,61569680.0,ns,132
vecmul,fst vecmul,0.1,,,63072050.0,ns,135
vecmul,fst vecmul,0.1,,,64329539.0,ns,138
vecmul,fst vecmul,0.1,,,65752005.0,ns,141
vecmul,fst vecmul,0.1,,,67120323.0,ns,144
vecmul,fst vecmul,0.1,,,68619714.0,ns,147
vecmul,fst vecmul,0.1,,,69921689.0,ns,150
vecmul,fst vecmul,0.1,,,71328227.0,ns,153
vecmul,fst vecmul,0.1,,,72751931.0,ns,156
vecmul,fst vecmul,0.1,,,74132695.0,ns,159
vecmul,fst vecmul,0.1,,,75505295.0,ns,162
vecmul,fst vecmul,0.1,,,76918667.0,ns,165
