group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr vecmul,0.09,,,1032315.0,ns,18
vecmul,csr vecmul,0.09,,,2072066.0,ns,36
vecmul,csr vecmul,0.09,,,3086771.0,ns,54
vecmul,csr vecmul,0.09,,,4117217.0,ns,72
vecmul,csr vecmul,0.09,,,5176039.0,ns,90
vecmul,csr vecmul,0.09,,,6174709.0,ns,108
vecmul,csr vecmul,0.09,,,7207133.0,ns,126
vecmul,csr vecmul,0.09,,,8232358.0,ns,144
vecmul,csr vecmul,0.09,,,9264014.0,ns,162
vecmul,csr vecmul,0.09,,,10418211.0,ns,180
vecmul,csr vecmul,0.09,,,11351631.0,ns,198
vecmul,csr vecmul,0.09,,,12350206.0,ns,216
vecmul,csr vecmul,0.09,,,13386425.0,ns,234
vecmul,csr vecmul,0.09,,,14410796.0,ns,252
vecmul,csr vecmul,0.09,,,15443376.0,ns,270
vecmul,csr vecmul,0.09,,,16470216.0,ns,288
vecmul,csr vecmul,0.09,,,17508988.0,ns,306
vecmul,csr vecmul,0.09,,,18526048.0,ns,324
vecmul,csr vecmul,0.09,,,19559189.0,ns,342
vecmul,csr vecmul,0.09,,,20587686.0,ns,360
vecmul,csr vecmul,0.09,,,21616172.0,ns,378
vecmul,csr vecmul,0.09,,,22651071.0,ns,396
vecmul,csr vecmul,0.09,,,23681243.0,ns,414
vecmul,csr vecmul,0.09,,,24706293.0,ns,432
vecmul,csr vecmul,0.09,,,25757700.0,ns,450
vecmul,csr vecmul,0.09,,,26818526.0,ns,468
vecmul,csr vecmul,0.09,,,27795810.0,ns,486
vecmul,csr vecmul,0.09,,,28827093.0,ns,504
vecmul,csr vecmul,0.09,,,29865538.0,ns,522
vecmul,csr vecmul,0.09,,,30888463.0,ns,540
vecmul,csr vecmul,0.09,,,31912160.0,ns,558
vecmul,csr vecmul,0.09,,,32952327.0,ns,576
vecmul,csr vecmul,0.09,,,33986405.0,ns,594
vecmul,csr vecmul,0.09,,,34999431.0,ns,612
vecmul,csr vecmul,0.09,,,36057068.0,ns,630
vecmul,csr vecmul,0.09,,,37091760.0,ns,648
vecmul,csr vecmul,0.09,,,38090320.0,ns,666
vecmul,csr vecmul,0.09,,,39134033.0,ns,684
vecmul,csr vecmul,0.09,,,40152468.0,ns,702
vecmul,csr vecmul,0.09,,,41247394.0,ns,720
vecmul,csr vecmul,0.09,,,42211498.0,ns,738
vecmul,csr vecmul,0.09,,,43236612.0,ns,756
vecmul,csr vecmul,0.09,,,44289183.0,ns,774
vecmul,csr vecmul,0.09,,,45299102.0,ns,792
vecmul,csr vecmul,0.09,,,46328576.0,ns,810
vecmul,csr vecmul,0.09,,,47413561.0,ns,828
vecmul,csr vecmul,0.09,,,48387731.0,ns,846
vecmul,csr vecmul,0.09,,,49418027.0,ns,864
vecmul,csr vecmul,0.09,,,50438815.0,ns,882
vecmul,csr vecmul,0.09,,,51506437.0,ns,900
vecmul,csr vecmul,0.09,,,52500563.0,ns,918
vecmul,csr vecmul,0.09,,,53532804.0,ns,936
vecmul,csr vecmul,0.09,,,54615997.0,ns,954
vecmul,csr vecmul,0.09,,,55586531.0,ns,972
vecmul,csr vecmul,0.09,,,56628843.0,ns,990
vecmul,csr vecmul,0.09,,,57708714.0,ns,1008
vecmul,csr vecmul,0.09,,,58675110.0,ns,1026
vecmul,csr vecmul,0.09,,,59718913.0,ns,1044
vecmul,csr vecmul,0.09,,,60757136.0,ns,1062
vecmul,csr vecmul,0.09,,,61855454.0,ns,1080
vecmul,csr vecmul,0.09,,,62823486.0,ns,1098
vecmul,csr vecmul,0.09,,,63849178.0,ns,1116
vecmul,csr vecmul,0.09,,,65014167.0,ns,1134
vecmul,csr vecmul,0.09,,,69075496.0,ns,1152
vecmul,csr vecmul,0.09,,,66951146.0,ns,1170
vecmul,csr vecmul,0.09,,,67968893.0,ns,1188
vecmul,csr vecmul,0.09,,,68979115.0,ns,1206
vecmul,csr vecmul,0.09,,,70007080.0,ns,1224
vecmul,csr vecmul,0.09,,,71040534.0,ns,1242
vecmul,csr vecmul,0.09,,,72056254.0,ns,1260
vecmul,csr vecmul,0.09,,,73153429.0,ns,1278
vecmul,csr vecmul,0.09,,,74122018.0,ns,1296
vecmul,csr vecmul,0.09,,,75164820.0,ns,1314
vecmul,csr vecmul,0.09,,,83558569.0,ns,1332
vecmul,csr vecmul,0.09,,,77264503.0,ns,1350
vecmul,csr vecmul,0.09,,,78242033.0,ns,1368
vecmul,csr vecmul,0.09,,,79261582.0,ns,1386
vecmul,csr vecmul,0.09,,,80346410.0,ns,1404
vecmul,csr vecmul,0.09,,,81361975.0,ns,1422
vecmul,csr vecmul,0.09,,,82357414.0,ns,1440
vecmul,csr vecmul,0.09,,,83412674.0,ns,1458
vecmul,csr vecmul,0.09,,,84429631.0,ns,1476
vecmul,csr vecmul,0.09,,,85472663.0,ns,1494
vecmul,csr vecmul,0.09,,,86523171.0,ns,1512
vecmul,csr vecmul,0.09,,,87502033.0,ns,1530
vecmul,csr vecmul,0.09,,,88723983.0,ns,1548
vecmul,csr vecmul,0.09,,,89569283.0,ns,1566
vecmul,csr vecmul,0.09,,,90600036.0,ns,1584
vecmul,csr vecmul,0.09,,,91800511.0,ns,1602
vecmul,csr vecmul,0.09,,,92666748.0,ns,1620
vecmul,csr vecmul,0.09,,,93676633.0,ns,1638
vecmul,csr vecmul,0.09,,,94930459.0,ns,1656
vecmul,csr vecmul,0.09,,,95786904.0,ns,1674
vecmul,csr vecmul,0.09,,,96763869.0,ns,1692
vecmul,csr vecmul,0.09,,,97840487.0,ns,1710
vecmul,csr vecmul,0.09,,,98878646.0,ns,1728
vecmul,csr vecmul,0.09,,,99933060.0,ns,1746
vecmul,csr vecmul,0.09,,,102123301.0,ns,1764
vecmul,csr vecmul,0.09,,,101928072.0,ns,1782
vecmul,csr vecmul,0.09,,,103058014.0,ns,1800
