group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr vecmul,0.02,,,996779.0,ns,53
vecmul,csr vecmul,0.02,,,1982200.0,ns,106
vecmul,csr vecmul,0.02,,,2976979.0,ns,159
vecmul,csr vecmul,0.02,,,3965761.0,ns,212
vecmul,csr vecmul,0.02,,,4957363.0,ns,265
vecmul,csr vecmul,0.02,,,5948551.0,ns,318
vecmul,csr vecmul,0.02,,,6939865.0,ns,371
vecmul,csr vecmul,0.02,,,7931884.0,ns,424
vecmul,csr vecmul,0.02,,,8923773.0,ns,477
vecmul,csr vecmul,0.02,,,9914142.0,ns,530
vecmul,csr vecmul,0.02,,,10905655.0,ns,583
vecmul,csr vecmul,0.02,,,11904487.0,ns,636
vecmul,csr vecmul,0.02,,,12923749.0,ns,689
vecmul,csr vecmul,0.02,,,13881214.0,ns,742
vecmul,csr vecmul,0.02,,,14918516.0,ns,795
vecmul,csr vecmul,0.02,,,15872918.0,ns,848
vecmul,csr vecmul,0.02,,,16864629.0,ns,901
vecmul,csr vecmul,0.02,,,17892282.0,ns,954
vecmul,csr vecmul,0.02,,,18862434.0,ns,1007
vecmul,csr vecmul,0.02,,,19862026.0,ns,1060
vecmul,csr vecmul,0.02,,,20850400.0,ns,1113
vecmul,csr vecmul,0.02,,,21839111.0,ns,1166
vecmul,csr vecmul,0.02,,,22831716.0,ns,1219
vecmul,csr vecmul,0.02,,,23833929.0,ns,1272
vecmul,csr vecmul,0.02,,,24833169.0,ns,1325
vecmul,csr vecmul,0.02,,,25817460.0,ns,1378
vecmul,csr vecmul,0.02,,,26801538.0,ns,1431
vecmul,csr vecmul,0.02,,,27788351.0,ns,1484
vecmul,csr vecmul,0.02,,,28789271.0,ns,1537
vecmul,csr vecmul,0.02,,,29800886.0,ns,1590
vecmul,csr vecmul,0.02,,,30999653.0,ns,1643
vecmul,csr vecmul,0.02,,,31751650.0,ns,1696
vecmul,csr vecmul,0.02,,,32737097.0,ns,1749
vecmul,csr vecmul,0.02,,,33813759.0,ns,1802
vecmul,csr vecmul,0.02,,,34720649.0,ns,1855
vecmul,csr vecmul,0.02,,,35721661.0,ns,1908
vecmul,csr vecmul,0.02,,,36716014.0,ns,1961
vecmul,csr vecmul,0.02,,,37688996.0,ns,2014
vecmul,csr vecmul,0.02,,,38695438.0,ns,2067
vecmul,csr vecmul,0.02,,,39706012.0,ns,2120
vecmul,csr vecmul,0.02,,,40647232.0,ns,2173
vecmul,csr vecmul,0.02,,,41631218.0,ns,2226
vecmul,csr vecmul,0.02,,,42693847.0,ns,2279
vecmul,csr vecmul,0.02,,,43677745.0,ns,2332
vecmul,csr vecmul,0.02,,,44663233.0,ns,2385
vecmul,csr vecmul,0.02,,,45646151.0,ns,2438
vecmul,csr vecmul,0.02,,,46639030.0,ns,2491
vecmul,csr vecmul,0.02,,,47641803.0,ns,2544
vecmul,csr vecmul,0.02,,,48655638.0,ns,2597
vecmul,csr vecmul,0.02,,,49623204.0,ns,2650
vecmul,csr vecmul,0.02,,,50630928.0,ns,2703
vecmul,csr vecmul,0.02,,,51629412.0,ns,2756
vecmul,csr vecmul,0.02,,,53869671.0,ns,2809
vecmul,csr vecmul,0.02,,,53615953.0,ns,2862
vecmul,csr vecmul,0.02,,,54619705.0,ns,2915
vecmul,csr vecmul,0.02,,,55674438.0,ns,2968
vecmul,csr vecmul,0.02,,,56622565.0,ns,3021
vecmul,csr vecmul,0.02,,,57608438.0,ns,3074
vecmul,csr vecmul,0.02,,,58574241.0,ns,3127
vecmul,csr vecmul,0.02,,,59625799.0,ns,3180
vecmul,csr vecmul,0.02,,,60560079.0,ns,3233
vecmul,csr vecmul,0.02,,,61539011.0,ns,3286
vecmul,csr vecmul,0.02,,,62653869.0,ns,3339
vecmul,csr vecmul,0.02,,,63480186.0,ns,3392
vecmul,csr vecmul,0.02,,,64533427.0,ns,3445
vecmul,csr vecmul,0.02,,,65480136.0,ns,3498
vecmul,csr vecmul,0.02,,,66488169.0,ns,3551
vecmul,csr vecmul,0.02,,,67467704.0,ns,3604
vecmul,csr vecmul,0.02,,,68536178.0,ns,3657
vecmul,csr vecmul,0.02,,,69528825.0,ns,3710
vecmul,csr vecmul,0.02,,,70475791.0,ns,3763
vecmul,csr vecmul,0.02,,,71517979.0,ns,3816
vecmul,csr vecmul,0.02,,,72481505.0,ns,3869
vecmul,csr vecmul,0.02,,,73401882.0,ns,3922
vecmul,csr vecmul,0.02,,,74382873.0,ns,3975
vecmul,csr vecmul,0.02,,,75389678.0,ns,4028
vecmul,csr vecmul,0.02,,,76447004.0,ns,4081
vecmul,csr vecmul,0.02,,,77477341.0,ns,4134
vecmul,csr vecmul,0.02,,,78394379.0,ns,4187
vecmul,csr vecmul,0.02,,,79386634.0,ns,4240
vecmul,csr vecmul,0.02,,,80386420.0,ns,4293
vecmul,csr vecmul,0.02,,,84588664.0,ns,4346
vecmul,csr vecmul,0.02,,,82378583.0,ns,4399
vecmul,csr vecmul,0.02,,,83327174.0,ns,4452
vecmul,csr vecmul,0.02,,,84414981.0,ns,4505
vecmul,csr vecmul,0.02,,,85353153.0,ns,4558
vecmul,csr vecmul,0.02,,,86365234.0,ns,4611
vecmul,csr vecmul,0.02,,,87339380.0,ns,4664
vecmul,csr vecmul,0.02,,,88386407.0,ns,4717
vecmul,csr vecmul,0.02,,,89375419.0,ns,4770
vecmul,csr vecmul,0.02,,,90393291.0,ns,4823
vecmul,csr vecmul,0.02,,,91280151.0,ns,4876
vecmul,csr vecmul,0.02,,,92285128.0,ns,4929
vecmul,csr vecmul,0.02,,,93347353.0,ns,4982
vecmul,csr vecmul,0.02,,,94261969.0,ns,5035
vecmul,csr vecmul,0.02,,,95337003.0,ns,5088
vecmul,csr vecmul,0.02,,,96261858.0,ns,5141
vecmul,csr vecmul,0.02,,,97284852.0,ns,5194
vecmul,csr vecmul,0.02,,,98252365.0,ns,5247
vecmul,csr vecmul,0.02,,,99258029.0,ns,5300
