group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst,0.03,,,935147.0,ns,5
vecmul,fst,0.03,,,1875578.0,ns,10
vecmul,fst,0.03,,,2829321.0,ns,15
vecmul,fst,0.03,,,3729646.0,ns,20
vecmul,fst,0.03,,,4657673.0,ns,25
vecmul,fst,0.03,,,5590474.0,ns,30
vecmul,fst,0.03,,,6517964.0,ns,35
vecmul,fst,0.03,,,7450433.0,ns,40
vecmul,fst,0.03,,,8381390.0,ns,45
vecmul,fst,0.03,,,9317686.0,ns,50
vecmul,fst,0.03,,,10286608.0,ns,55
vecmul,fst,0.03,,,11177080.0,ns,60
vecmul,fst,0.03,,,12106819.0,ns,65
vecmul,fst,0.03,,,13039374.0,ns,70
vecmul,fst,0.03,,,13975398.0,ns,75
vecmul,fst,0.03,,,14942403.0,ns,80
vecmul,fst,0.03,,,15883293.0,ns,85
vecmul,fst,0.03,,,16815653.0,ns,90
vecmul,fst,0.03,,,17720756.0,ns,95
vecmul,fst,0.03,,,18661067.0,ns,100
vecmul,fst,0.03,,,19667821.0,ns,105
vecmul,fst,0.03,,,20491649.0,ns,110
vecmul,fst,0.03,,,21424347.0,ns,115
vecmul,fst,0.03,,,22371808.0,ns,120
vecmul,fst,0.03,,,26514602.0,ns,125
vecmul,fst,0.03,,,24254783.0,ns,130
vecmul,fst,0.03,,,25150113.0,ns,135
vecmul,fst,0.03,,,26116804.0,ns,140
vecmul,fst,0.03,,,27057060.0,ns,145
vecmul,fst,0.03,,,27964758.0,ns,150
vecmul,fst,0.03,,,28872329.0,ns,155
vecmul,fst,0.03,,,29816042.0,ns,160
vecmul,fst,0.03,,,30802725.0,ns,165
vecmul,fst,0.03,,,31664452.0,ns,170
vecmul,fst,0.03,,,32594843.0,ns,175
vecmul,fst,0.03,,,33575597.0,ns,180
vecmul,fst,0.03,,,34466452.0,ns,185
vecmul,fst,0.03,,,35441778.0,ns,190
vecmul,fst,0.03,,,36326350.0,ns,195
vecmul,fst,0.03,,,37259598.0,ns,200
vecmul,fst,0.03,,,38237646.0,ns,205
vecmul,fst,0.03,,,39153189.0,ns,210
vecmul,fst,0.03,,,40064246.0,ns,215
vecmul,fst,0.03,,,40981887.0,ns,220
vecmul,fst,0.03,,,41913906.0,ns,225
vecmul,fst,0.03,,,42932185.0,ns,230
vecmul,fst,0.03,,,43880320.0,ns,235
vecmul,fst,0.03,,,44707175.0,ns,240
vecmul,fst,0.03,,,45637517.0,ns,245
vecmul,fst,0.03,,,46641189.0,ns,250
vecmul,fst,0.03,,,47606763.0,ns,255
vecmul,fst,0.03,,,48456953.0,ns,260
vecmul,fst,0.03,,,49477188.0,ns,265
vecmul,fst,0.03,,,50317128.0,ns,270
vecmul,fst,0.03,,,51267886.0,ns,275
vecmul,fst,0.03,,,52268994.0,ns,280
vecmul,fst,0.03,,,57748931.0,ns,285
vecmul,fst,0.03,,,54037262.0,ns,290
vecmul,fst,0.03,,,54948542.0,ns,295
vecmul,fst,0.03,,,55882714.0,ns,300
vecmul,fst,0.03,,,56816037.0,ns,305
vecmul,fst,0.03,,,57783486.0,ns,310
vecmul,fst,0.03,,,58700783.0,ns,315
vecmul,fst,0.03,,,59611158.0,ns,320
vecmul,fst,0.03,,,60543757.0,ns,325
vecmul,fst,0.03,,,61472303.0,ns,330
vecmul,fst,0.03,,,62446524.0,ns,335
vecmul,fst,0.03,,,63414510.0,ns,340
vecmul,fst,0.03,,,64413884.0,ns,345
vecmul,fst,0.03,,,65242731.0,ns,350
vecmul,fst,0.03,,,66132930.0,ns,355
vecmul,fst,0.03,,,67088685.0,ns,360
vecmul,fst,0.03,,,68045681.0,ns,365
vecmul,fst,0.03,,,68933241.0,ns,370
vecmul,fst,0.03,,,69883900.0,ns,375
vecmul,fst,0.03,,,70810635.0,ns,380
vecmul,fst,0.03,,,71812293.0,ns,385
vecmul,fst,0.03,,,72649592.0,ns,390
vecmul,fst,0.03,,,73616459.0,ns,395
vecmul,fst,0.03,,,74571941.0,ns,400
vecmul,fst,0.03,,,75608073.0,ns,405
vecmul,fst,0.03,,,76401329.0,ns,410
vecmul,fst,0.03,,,77399984.0,ns,415
vecmul,fst,0.03,,,78238771.0,ns,420
vecmul,fst,0.03,,,79233428.0,ns,425
vecmul,fst,0.03,,,80145828.0,ns,430
vecmul,fst,0.03,,,81027147.0,ns,435
vecmul,fst,0.03,,,81986359.0,ns,440
vecmul,fst,0.03,,,82914727.0,ns,445
vecmul,fst,0.03,,,83840163.0,ns,450
vecmul,fst,0.03,,,84747904.0,ns,455
vecmul,fst,0.03,,,85695549.0,ns,460
vecmul,fst,0.03,,,86681053.0,ns,465
vecmul,fst,0.03,,,87583264.0,ns,470
vecmul,fst,0.03,,,88571517.0,ns,475
vecmul,fst,0.03,,,89418879.0,ns,480
vecmul,fst,0.03,,,90405050.0,ns,485
vecmul,fst,0.03,,,91308992.0,ns,490
vecmul,fst,0.03,,,92238437.0,ns,495
vecmul,fst,0.03,,,93184808.0,ns,500
