group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst vecmul,0.05,,,1086260.0,ns,4
vecmul,fst vecmul,0.05,,,2173642.0,ns,8
vecmul,fst vecmul,0.05,,,3248499.0,ns,12
vecmul,fst vecmul,0.05,,,4324830.0,ns,16
vecmul,fst vecmul,0.05,,,5406991.0,ns,20
vecmul,fst vecmul,0.05,,,6486193.0,ns,24
vecmul,fst vecmul,0.05,,,7568380.0,ns,28
vecmul,fst vecmul,0.05,,,8648532.0,ns,32
vecmul,fst vecmul,0.05,,,9733940.0,ns,36
vecmul,fst vecmul,0.05,,,10810033.0,ns,40
vecmul,fst vecmul,0.05,,,11894120.0,ns,44
vecmul,fst vecmul,0.05,,,12977591.0,ns,48
vecmul,fst vecmul,0.05,,,14054550.0,ns,52
vecmul,fst vecmul,0.05,,,15137553.0,ns,56
vecmul,fst vecmul,0.05,,,16245214.0,ns,60
vecmul,fst vecmul,0.05,,,17315792.0,ns,64
vecmul,fst vecmul,0.05,,,18382543.0,ns,68
vecmul,fst vecmul,0.05,,,19463342.0,ns,72
vecmul,fst vecmul,0.05,,,20543352.0,ns,76
vecmul,fst vecmul,0.05,,,21643590.0,ns,80
vecmul,fst vecmul,0.05,,,22738073.0,ns,84
vecmul,fst vecmul,0.05,,,23807910.0,ns,88
vecmul,fst vecmul,0.05,,,24886339.0,ns,92
vecmul,fst vecmul,0.05,,,25950176.0,ns,96
vecmul,fst vecmul,0.05,,,27028044.0,ns,100
vecmul,fst vecmul,0.05,,,28116558.0,ns,104
vecmul,fst vecmul,0.05,,,29231461.0,ns,108
vecmul,fst vecmul,0.05,,,30299316.0,ns,112
vecmul,fst vecmul,0.05,,,34613288.0,ns,116
vecmul,fst vecmul,0.05,,,32455609.0,ns,120
vecmul,fst vecmul,0.05,,,33537204.0,ns,124
vecmul,fst vecmul,0.05,,,34690145.0,ns,128
vecmul,fst vecmul,0.05,,,35680515.0,ns,132
vecmul,fst vecmul,0.05,,,36763507.0,ns,136
vecmul,fst vecmul,0.05,,,37849200.0,ns,140
vecmul,fst vecmul,0.05,,,38950718.0,ns,144
vecmul,fst vecmul,0.05,,,40119781.0,ns,148
vecmul,fst vecmul,0.05,,,41232194.0,ns,152
vecmul,fst vecmul,0.05,,,42191003.0,ns,156
vecmul,fst vecmul,0.05,,,43280900.0,ns,160
