group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr vecmul,0.06,,,999907.0,ns,24
vecmul,csr vecmul,0.06,,,1992438.0,ns,48
vecmul,csr vecmul,0.06,,,3023065.0,ns,72
vecmul,csr vecmul,0.06,,,3988970.0,ns,96
vecmul,csr vecmul,0.06,,,4985098.0,ns,120
vecmul,csr vecmul,0.06,,,5983858.0,ns,144
vecmul,csr vecmul,0.06,,,6975926.0,ns,168
vecmul,csr vecmul,0.06,,,7971982.0,ns,192
vecmul,csr vecmul,0.06,,,8967415.0,ns,216
vecmul,csr vecmul,0.06,,,9976838.0,ns,240
vecmul,csr vecmul,0.06,,,10966891.0,ns,264
vecmul,csr vecmul,0.06,,,11959537.0,ns,288
vecmul,csr vecmul,0.06,,,12954703.0,ns,312
vecmul,csr vecmul,0.06,,,13953411.0,ns,336
vecmul,csr vecmul,0.06,,,14950618.0,ns,360
vecmul,csr vecmul,0.06,,,15944893.0,ns,384
vecmul,csr vecmul,0.06,,,16942486.0,ns,408
vecmul,csr vecmul,0.06,,,17936867.0,ns,432
vecmul,csr vecmul,0.06,,,19079775.0,ns,456
vecmul,csr vecmul,0.06,,,19931169.0,ns,480
vecmul,csr vecmul,0.06,,,20928586.0,ns,504
vecmul,csr vecmul,0.06,,,21926908.0,ns,528
vecmul,csr vecmul,0.06,,,22925757.0,ns,552
vecmul,csr vecmul,0.06,,,23969854.0,ns,576
vecmul,csr vecmul,0.06,,,24974792.0,ns,600
vecmul,csr vecmul,0.06,,,25909647.0,ns,624
vecmul,csr vecmul,0.06,,,26910422.0,ns,648
vecmul,csr vecmul,0.06,,,27901243.0,ns,672
vecmul,csr vecmul,0.06,,,28898379.0,ns,696
vecmul,csr vecmul,0.06,,,29900409.0,ns,720
vecmul,csr vecmul,0.06,,,30897147.0,ns,744
vecmul,csr vecmul,0.06,,,31890872.0,ns,768
vecmul,csr vecmul,0.06,,,32886332.0,ns,792
vecmul,csr vecmul,0.06,,,33897380.0,ns,816
vecmul,csr vecmul,0.06,,,34879057.0,ns,840
vecmul,csr vecmul,0.06,,,35903343.0,ns,864
vecmul,csr vecmul,0.06,,,36898456.0,ns,888
vecmul,csr vecmul,0.06,,,37893020.0,ns,912
vecmul,csr vecmul,0.06,,,38865713.0,ns,936
vecmul,csr vecmul,0.06,,,39860464.0,ns,960
vecmul,csr vecmul,0.06,,,40863010.0,ns,984
vecmul,csr vecmul,0.06,,,41876692.0,ns,1008
vecmul,csr vecmul,0.06,,,42856053.0,ns,1032
vecmul,csr vecmul,0.06,,,43879504.0,ns,1056
vecmul,csr vecmul,0.06,,,44938314.0,ns,1080
vecmul,csr vecmul,0.06,,,45899791.0,ns,1104
vecmul,csr vecmul,0.06,,,46847020.0,ns,1128
vecmul,csr vecmul,0.06,,,47833720.0,ns,1152
vecmul,csr vecmul,0.06,,,48834787.0,ns,1176
vecmul,csr vecmul,0.06,,,49838036.0,ns,1200
vecmul,csr vecmul,0.06,,,50856559.0,ns,1224
vecmul,csr vecmul,0.06,,,51827776.0,ns,1248
vecmul,csr vecmul,0.06,,,52818164.0,ns,1272
vecmul,csr vecmul,0.06,,,53819839.0,ns,1296
vecmul,csr vecmul,0.06,,,54812269.0,ns,1320
vecmul,csr vecmul,0.06,,,55811250.0,ns,1344
vecmul,csr vecmul,0.06,,,56856051.0,ns,1368
vecmul,csr vecmul,0.06,,,57837341.0,ns,1392
vecmul,csr vecmul,0.06,,,58820230.0,ns,1416
vecmul,csr vecmul,0.06,,,59798437.0,ns,1440
vecmul,csr vecmul,0.06,,,60795914.0,ns,1464
vecmul,csr vecmul,0.06,,,61822479.0,ns,1488
vecmul,csr vecmul,0.06,,,62862056.0,ns,1512
vecmul,csr vecmul,0.06,,,63794610.0,ns,1536
vecmul,csr vecmul,0.06,,,64777683.0,ns,1560
vecmul,csr vecmul,0.06,,,65917679.0,ns,1584
vecmul,csr vecmul,0.06,,,66812508.0,ns,1608
vecmul,csr vecmul,0.06,,,67772183.0,ns,1632
vecmul,csr vecmul,0.06,,,68772863.0,ns,1656
vecmul,csr vecmul,0.06,,,69759165.0,ns,1680
vecmul,csr vecmul,0.06,,,70758737.0,ns,1704
vecmul,csr vecmul,0.06,,,71779686.0,ns,1728
vecmul,csr vecmul,0.06,,,72778217.0,ns,1752
vecmul,csr vecmul,0.06,,,73752389.0,ns,1776
vecmul,csr vecmul,0.06,,,74745169.0,ns,1800
vecmul,csr vecmul,0.06,,,75788993.0,ns,1824
vecmul,csr vecmul,0.06,,,76730171.0,ns,1848
vecmul,csr vecmul,0.06,,,77820039.0,ns,1872
vecmul,csr vecmul,0.06,,,78733809.0,ns,1896
vecmul,csr vecmul,0.06,,,79753540.0,ns,1920
vecmul,csr vecmul,0.06,,,80728113.0,ns,1944
vecmul,csr vecmul,0.06,,,81756548.0,ns,1968
vecmul,csr vecmul,0.06,,,82718488.0,ns,1992
vecmul,csr vecmul,0.06,,,83731804.0,ns,2016
vecmul,csr vecmul,0.06,,,84709771.0,ns,2040
vecmul,csr vecmul,0.06,,,85752786.0,ns,2064
vecmul,csr vecmul,0.06,,,86710633.0,ns,2088
vecmul,csr vecmul,0.06,,,87723984.0,ns,2112
vecmul,csr vecmul,0.06,,,88700557.0,ns,2136
vecmul,csr vecmul,0.06,,,89772762.0,ns,2160
vecmul,csr vecmul,0.06,,,93904883.0,ns,2184
vecmul,csr vecmul,0.06,,,91858997.0,ns,2208
vecmul,csr vecmul,0.06,,,92736111.0,ns,2232
vecmul,csr vecmul,0.06,,,93675859.0,ns,2256
vecmul,csr vecmul,0.06,,,94698699.0,ns,2280
vecmul,csr vecmul,0.06,,,95669385.0,ns,2304
vecmul,csr vecmul,0.06,,,96709833.0,ns,2328
vecmul,csr vecmul,0.06,,,97691209.0,ns,2352
vecmul,csr vecmul,0.06,,,98682849.0,ns,2376
vecmul,csr vecmul,0.06,,,99751162.0,ns,2400
