group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst,0.01,,,1098573.0,ns,11
vecmul,fst,0.01,,,2173196.0,ns,22
vecmul,fst,0.01,,,3232722.0,ns,33
vecmul,fst,0.01,,,4309042.0,ns,44
vecmul,fst,0.01,,,5385449.0,ns,55
vecmul,fst,0.01,,,6463660.0,ns,66
vecmul,fst,0.01,,,7541063.0,ns,77
vecmul,fst,0.01,,,8617518.0,ns,88
vecmul,fst,0.01,,,9694187.0,ns,99
vecmul,fst,0.01,,,10772220.0,ns,110
vecmul,fst,0.01,,,11849660.0,ns,121
vecmul,fst,0.01,,,12932259.0,ns,132
vecmul,fst,0.01,,,14008589.0,ns,143
vecmul,fst,0.01,,,15080492.0,ns,154
vecmul,fst,0.01,,,16332101.0,ns,165
vecmul,fst,0.01,,,17235300.0,ns,176
vecmul,fst,0.01,,,18359805.0,ns,187
vecmul,fst,0.01,,,19390699.0,ns,198
vecmul,fst,0.01,,,20471574.0,ns,209
vecmul,fst,0.01,,,21548598.0,ns,220
vecmul,fst,0.01,,,24867210.0,ns,231
vecmul,fst,0.01,,,23711639.0,ns,242
vecmul,fst,0.01,,,24776863.0,ns,253
vecmul,fst,0.01,,,25855233.0,ns,264
vecmul,fst,0.01,,,26934261.0,ns,275
vecmul,fst,0.01,,,28008089.0,ns,286
vecmul,fst,0.01,,,29088472.0,ns,297
vecmul,fst,0.01,,,30162206.0,ns,308
vecmul,fst,0.01,,,31243977.0,ns,319
vecmul,fst,0.01,,,32348894.0,ns,330
vecmul,fst,0.01,,,33395047.0,ns,341
vecmul,fst,0.01,,,34472757.0,ns,352
vecmul,fst,0.01,,,35552910.0,ns,363
vecmul,fst,0.01,,,36637390.0,ns,374
vecmul,fst,0.01,,,37704402.0,ns,385
vecmul,fst,0.01,,,38787537.0,ns,396
vecmul,fst,0.01,,,39856818.0,ns,407
vecmul,fst,0.01,,,40958653.0,ns,418
vecmul,fst,0.01,,,42011905.0,ns,429
vecmul,fst,0.01,,,43090252.0,ns,440
vecmul,fst,0.01,,,44251342.0,ns,451
vecmul,fst,0.01,,,45283407.0,ns,462
vecmul,fst,0.01,,,46325280.0,ns,473
vecmul,fst,0.01,,,47394971.0,ns,484
vecmul,fst,0.01,,,48517643.0,ns,495
vecmul,fst,0.01,,,49669026.0,ns,506
vecmul,fst,0.01,,,53863752.0,ns,517
vecmul,fst,0.01,,,51705665.0,ns,528
vecmul,fst,0.01,,,52817211.0,ns,539
vecmul,fst,0.01,,,53865732.0,ns,550
vecmul,fst,0.01,,,54940265.0,ns,561
vecmul,fst,0.01,,,56041368.0,ns,572
vecmul,fst,0.01,,,57093289.0,ns,583
vecmul,fst,0.01,,,58169428.0,ns,594
vecmul,fst,0.01,,,59288351.0,ns,605
vecmul,fst,0.01,,,60330092.0,ns,616
vecmul,fst,0.01,,,61429170.0,ns,627
vecmul,fst,0.01,,,62504342.0,ns,638
vecmul,fst,0.01,,,63688725.0,ns,649
vecmul,fst,0.01,,,64658825.0,ns,660
vecmul,fst,0.01,,,65712344.0,ns,671
vecmul,fst,0.01,,,66833307.0,ns,682
vecmul,fst,0.01,,,67948361.0,ns,693
vecmul,fst,0.01,,,69047724.0,ns,704
vecmul,fst,0.01,,,70031038.0,ns,715
vecmul,fst,0.01,,,71130757.0,ns,726
vecmul,fst,0.01,,,72202778.0,ns,737
vecmul,fst,0.01,,,73253359.0,ns,748
vecmul,fst,0.01,,,74321438.0,ns,759
vecmul,fst,0.01,,,75415528.0,ns,770
vecmul,fst,0.01,,,76587544.0,ns,781
vecmul,fst,0.01,,,77586887.0,ns,792
vecmul,fst,0.01,,,78644276.0,ns,803
vecmul,fst,0.01,,,79743773.0,ns,814
vecmul,fst,0.01,,,80820792.0,ns,825
vecmul,fst,0.01,,,81948103.0,ns,836
vecmul,fst,0.01,,,82952169.0,ns,847
vecmul,fst,0.01,,,84027410.0,ns,858
vecmul,fst,0.01,,,85126149.0,ns,869
vecmul,fst,0.01,,,86181949.0,ns,880
vecmul,fst,0.01,,,87284357.0,ns,891
vecmul,fst,0.01,,,88362612.0,ns,902
vecmul,fst,0.01,,,89491718.0,ns,913
vecmul,fst,0.01,,,90494920.0,ns,924
vecmul,fst,0.01,,,91699759.0,ns,935
vecmul,fst,0.01,,,92698802.0,ns,946
vecmul,fst,0.01,,,93817649.0,ns,957
vecmul,fst,0.01,,,94804940.0,ns,968
vecmul,fst,0.01,,,95899443.0,ns,979
vecmul,fst,0.01,,,96946572.0,ns,990
vecmul,fst,0.01,,,98040366.0,ns,1001
vecmul,fst,0.01,,,99105579.0,ns,1012
vecmul,fst,0.01,,,100228166.0,ns,1023
vecmul,fst,0.01,,,101266506.0,ns,1034
vecmul,fst,0.01,,,102331804.0,ns,1045
vecmul,fst,0.01,,,103522303.0,ns,1056
vecmul,fst,0.01,,,104603867.0,ns,1067
vecmul,fst,0.01,,,105580068.0,ns,1078
vecmul,fst,0.01,,,106668807.0,ns,1089
vecmul,fst,0.01,,,107743892.0,ns,1100
