group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst,0.04,,,1146068.0,ns,5
vecmul,fst,0.04,,,2287508.0,ns,10
vecmul,fst,0.04,,,3546467.0,ns,15
vecmul,fst,0.04,,,4571290.0,ns,20
vecmul,fst,0.04,,,5743343.0,ns,25
vecmul,fst,0.04,,,6881152.0,ns,30
vecmul,fst,0.04,,,8026416.0,ns,35
vecmul,fst,0.04,,,9142149.0,ns,40
vecmul,fst,0.04,,,10285939.0,ns,45
vecmul,fst,0.04,,,11427856.0,ns,50
vecmul,fst,0.04,,,12573832.0,ns,55
vecmul,fst,0.04,,,13747240.0,ns,60
vecmul,fst,0.04,,,14856749.0,ns,65
vecmul,fst,0.04,,,15999402.0,ns,70
vecmul,fst,0.04,,,17141128.0,ns,75
vecmul,fst,0.04,,,18288649.0,ns,80
vecmul,fst,0.04,,,19428653.0,ns,85
vecmul,fst,0.04,,,20607818.0,ns,90
vecmul,fst,0.04,,,21711619.0,ns,95
vecmul,fst,0.04,,,22861330.0,ns,100
vecmul,fst,0.04,,,24025806.0,ns,105
vecmul,fst,0.04,,,25197933.0,ns,110
vecmul,fst,0.04,,,26332280.0,ns,115
vecmul,fst,0.04,,,27427212.0,ns,120
vecmul,fst,0.04,,,28608378.0,ns,125
vecmul,fst,0.04,,,29713838.0,ns,130
vecmul,fst,0.04,,,30856495.0,ns,135
vecmul,fst,0.04,,,32019565.0,ns,140
vecmul,fst,0.04,,,33139317.0,ns,145
vecmul,fst,0.04,,,34287740.0,ns,150
vecmul,fst,0.04,,,35453490.0,ns,155
vecmul,fst,0.04,,,36566939.0,ns,160
vecmul,fst,0.04,,,37733765.0,ns,165
vecmul,fst,0.04,,,38862517.0,ns,170
vecmul,fst,0.04,,,40019846.0,ns,175
vecmul,fst,0.04,,,41141553.0,ns,180
vecmul,fst,0.04,,,42289779.0,ns,185
vecmul,fst,0.04,,,43464046.0,ns,190
vecmul,fst,0.04,,,44567707.0,ns,195
vecmul,fst,0.04,,,45720922.0,ns,200
vecmul,fst,0.04,,,46877269.0,ns,205
vecmul,fst,0.04,,,48098427.0,ns,210
vecmul,fst,0.04,,,49165310.0,ns,215
vecmul,fst,0.04,,,50289909.0,ns,220
vecmul,fst,0.04,,,51466422.0,ns,225
vecmul,fst,0.04,,,52575127.0,ns,230
vecmul,fst,0.04,,,53764340.0,ns,235
vecmul,fst,0.04,,,54867637.0,ns,240
vecmul,fst,0.04,,,56017058.0,ns,245
vecmul,fst,0.04,,,59189344.0,ns,250
vecmul,fst,0.04,,,58281219.0,ns,255
vecmul,fst,0.04,,,59489749.0,ns,260
vecmul,fst,0.04,,,60739535.0,ns,265
vecmul,fst,0.04,,,61717223.0,ns,270
vecmul,fst,0.04,,,62852577.0,ns,275
vecmul,fst,0.04,,,63998403.0,ns,280
vecmul,fst,0.04,,,65188678.0,ns,285
vecmul,fst,0.04,,,66309393.0,ns,290
vecmul,fst,0.04,,,67526050.0,ns,295
vecmul,fst,0.04,,,68584413.0,ns,300
vecmul,fst,0.04,,,69752904.0,ns,305
vecmul,fst,0.04,,,74074854.0,ns,310
vecmul,fst,0.04,,,72044543.0,ns,315
vecmul,fst,0.04,,,73145742.0,ns,320
vecmul,fst,0.04,,,74284469.0,ns,325
vecmul,fst,0.04,,,75425863.0,ns,330
vecmul,fst,0.04,,,76599237.0,ns,335
vecmul,fst,0.04,,,77713488.0,ns,340
vecmul,fst,0.04,,,78851591.0,ns,345
vecmul,fst,0.04,,,80004540.0,ns,350
vecmul,fst,0.04,,,81164098.0,ns,355
vecmul,fst,0.04,,,82360007.0,ns,360
vecmul,fst,0.04,,,83460027.0,ns,365
vecmul,fst,0.04,,,84575976.0,ns,370
vecmul,fst,0.04,,,85750613.0,ns,375
vecmul,fst,0.04,,,86867846.0,ns,380
vecmul,fst,0.04,,,88031206.0,ns,385
vecmul,fst,0.04,,,89164225.0,ns,390
vecmul,fst,0.04,,,90310397.0,ns,395
vecmul,fst,0.04,,,91575036.0,ns,400
vecmul,fst,0.04,,,92581536.0,ns,405
vecmul,fst,0.04,,,93746047.0,ns,410
vecmul,fst,0.04,,,94851502.0,ns,415
vecmul,fst,0.04,,,96136812.0,ns,420
vecmul,fst,0.04,,,97169610.0,ns,425
vecmul,fst,0.04,,,98357679.0,ns,430
vecmul,fst,0.04,,,99440319.0,ns,435
vecmul,fst,0.04,,,100595136.0,ns,440
vecmul,fst,0.04,,,101749722.0,ns,445
vecmul,fst,0.04,,,102872895.0,ns,450
vecmul,fst,0.04,,,104023275.0,ns,455
vecmul,fst,0.04,,,105171062.0,ns,460
vecmul,fst,0.04,,,106298671.0,ns,465
vecmul,fst,0.04,,,107597741.0,ns,470
vecmul,fst,0.04,,,108593093.0,ns,475
vecmul,fst,0.04,,,109719052.0,ns,480
vecmul,fst,0.04,,,110885739.0,ns,485
vecmul,fst,0.04,,,112005110.0,ns,490
vecmul,fst,0.04,,,113349191.0,ns,495
vecmul,fst,0.04,,,114345606.0,ns,500
