group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr vecmul,0.01,,,75296519.0,ns,6156
vecmul,csr vecmul,0.01,,,76439021.0,ns,6237
vecmul,csr vecmul,0.01,,,77389992.0,ns,6318
vecmul,csr vecmul,0.01,,,78394223.0,ns,6399
vecmul,csr vecmul,0.01,,,79362108.0,ns,6480
vecmul,csr vecmul,0.01,,,80350436.0,ns,6561
vecmul,csr vecmul,0.01,,,81306738.0,ns,6642
vecmul,csr vecmul,0.01,,,82358303.0,ns,6723
vecmul,csr vecmul,0.01,,,83314820.0,ns,6804
vecmul,csr vecmul,0.01,,,84326226.0,ns,6885
vecmul,csr vecmul,0.01,,,85377149.0,ns,6966
vecmul,csr vecmul,0.01,,,104515247.0,ns,7047
vecmul,csr vecmul,0.01,,,89388193.0,ns,7128
vecmul,csr vecmul,0.01,,,89619414.0,ns,7209
vecmul,csr vecmul,0.01,,,90427203.0,ns,7290
vecmul,csr vecmul,0.01,,,92478719.0,ns,7371
vecmul,csr vecmul,0.01,,,92420358.0,ns,7452
vecmul,csr vecmul,0.01,,,94405356.0,ns,7533
vecmul,csr vecmul,0.01,,,94439781.0,ns,7614
vecmul,csr vecmul,0.01,,,95295369.0,ns,7695
vecmul,csr vecmul,0.01,,,96221298.0,ns,7776
vecmul,csr vecmul,0.01,,,97241333.0,ns,7857
vecmul,csr vecmul,0.01,,,108531940.0,ns,7938
vecmul,csr vecmul,0.01,,,105055426.0,ns,8019
vecmul,csr vecmul,0.01,,,103233666.0,ns,8100
