group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst vecmul,0.03,,,1123036.0,ns,6
vecmul,fst vecmul,0.03,,,2244482.0,ns,12
vecmul,fst vecmul,0.03,,,3403272.0,ns,18
vecmul,fst vecmul,0.03,,,4479593.0,ns,24
vecmul,fst vecmul,0.03,,,5597426.0,ns,30
vecmul,fst vecmul,0.03,,,6720109.0,ns,36
vecmul,fst vecmul,0.03,,,7879980.0,ns,42
vecmul,fst vecmul,0.03,,,9002102.0,ns,48
vecmul,fst vecmul,0.03,,,10087665.0,ns,54
vecmul,fst vecmul,0.03,,,11229676.0,ns,60
vecmul,fst vecmul,0.03,,,12333648.0,ns,66
vecmul,fst vecmul,0.03,,,13449696.0,ns,72
vecmul,fst vecmul,0.03,,,14596659.0,ns,78
vecmul,fst vecmul,0.03,,,15753284.0,ns,84
vecmul,fst vecmul,0.03,,,16805935.0,ns,90
vecmul,fst vecmul,0.03,,,17997065.0,ns,96
vecmul,fst vecmul,0.03,,,19062050.0,ns,102
vecmul,fst vecmul,0.03,,,20157218.0,ns,108
vecmul,fst vecmul,0.03,,,21302363.0,ns,114
vecmul,fst vecmul,0.03,,,22414616.0,ns,120
vecmul,fst vecmul,0.03,,,23514854.0,ns,126
vecmul,fst vecmul,0.03,,,24634898.0,ns,132
vecmul,fst vecmul,0.03,,,25757526.0,ns,138
vecmul,fst vecmul,0.03,,,26880400.0,ns,144
vecmul,fst vecmul,0.03,,,27994546.0,ns,150
vecmul,fst vecmul,0.03,,,29144271.0,ns,156
vecmul,fst vecmul,0.03,,,30249918.0,ns,162
vecmul,fst vecmul,0.03,,,31391043.0,ns,168
vecmul,fst vecmul,0.03,,,32477414.0,ns,174
vecmul,fst vecmul,0.03,,,33593005.0,ns,180
vecmul,fst vecmul,0.03,,,34713893.0,ns,186
vecmul,fst vecmul,0.03,,,35912597.0,ns,192
vecmul,fst vecmul,0.03,,,36990319.0,ns,198
vecmul,fst vecmul,0.03,,,38095149.0,ns,204
vecmul,fst vecmul,0.03,,,39215190.0,ns,210
vecmul,fst vecmul,0.03,,,40327911.0,ns,216
vecmul,fst vecmul,0.03,,,41436195.0,ns,222
vecmul,fst vecmul,0.03,,,42549058.0,ns,228
vecmul,fst vecmul,0.03,,,43674137.0,ns,234
vecmul,fst vecmul,0.03,,,44800866.0,ns,240
vecmul,fst vecmul,0.03,,,45907170.0,ns,246
vecmul,fst vecmul,0.03,,,47049337.0,ns,252
vecmul,fst vecmul,0.03,,,48201265.0,ns,258
vecmul,fst vecmul,0.03,,,49308525.0,ns,264
vecmul,fst vecmul,0.03,,,50429314.0,ns,270
vecmul,fst vecmul,0.03,,,51545409.0,ns,276
vecmul,fst vecmul,0.03,,,52631111.0,ns,282
vecmul,fst vecmul,0.03,,,53778502.0,ns,288
vecmul,fst vecmul,0.03,,,54895839.0,ns,294
vecmul,fst vecmul,0.03,,,56019546.0,ns,300
vecmul,fst vecmul,0.03,,,57166640.0,ns,306
vecmul,fst vecmul,0.03,,,58382748.0,ns,312
vecmul,fst vecmul,0.03,,,59428287.0,ns,318
vecmul,fst vecmul,0.03,,,60537125.0,ns,324
vecmul,fst vecmul,0.03,,,61615938.0,ns,330
vecmul,fst vecmul,0.03,,,62714013.0,ns,336
vecmul,fst vecmul,0.03,,,63870093.0,ns,342
vecmul,fst vecmul,0.03,,,64981571.0,ns,348
vecmul,fst vecmul,0.03,,,66105398.0,ns,354
vecmul,fst vecmul,0.03,,,67228776.0,ns,360
vecmul,fst vecmul,0.03,,,68360557.0,ns,366
vecmul,fst vecmul,0.03,,,69491869.0,ns,372
vecmul,fst vecmul,0.03,,,70590318.0,ns,378
vecmul,fst vecmul,0.03,,,71734660.0,ns,384
vecmul,fst vecmul,0.03,,,72845772.0,ns,390
vecmul,fst vecmul,0.03,,,73940717.0,ns,396
vecmul,fst vecmul,0.03,,,75026664.0,ns,402
vecmul,fst vecmul,0.03,,,76270140.0,ns,408
vecmul,fst vecmul,0.03,,,77284664.0,ns,414
vecmul,fst vecmul,0.03,,,78419348.0,ns,420
vecmul,fst vecmul,0.03,,,79531221.0,ns,426
vecmul,fst vecmul,0.03,,,80680461.0,ns,432
vecmul,fst vecmul,0.03,,,81785017.0,ns,438
vecmul,fst vecmul,0.03,,,83078161.0,ns,444
vecmul,fst vecmul,0.03,,,84044924.0,ns,450
vecmul,fst vecmul,0.03,,,85146460.0,ns,456
vecmul,fst vecmul,0.03,,,89469320.0,ns,462
vecmul,fst vecmul,0.03,,,87373722.0,ns,468
vecmul,fst vecmul,0.03,,,88636731.0,ns,474
vecmul,fst vecmul,0.03,,,89681376.0,ns,480
vecmul,fst vecmul,0.03,,,90706463.0,ns,486
vecmul,fst vecmul,0.03,,,91819787.0,ns,492
vecmul,fst vecmul,0.03,,,92986575.0,ns,498
vecmul,fst vecmul,0.03,,,94075259.0,ns,504
vecmul,fst vecmul,0.03,,,95198223.0,ns,510
vecmul,fst vecmul,0.03,,,96428372.0,ns,516
vecmul,fst vecmul,0.03,,,97461806.0,ns,522
vecmul,fst vecmul,0.03,,,98548761.0,ns,528
vecmul,fst vecmul,0.03,,,100947550.0,ns,534
vecmul,fst vecmul,0.03,,,100887503.0,ns,540
vecmul,fst vecmul,0.03,,,101925966.0,ns,546
vecmul,fst vecmul,0.03,,,103065270.0,ns,552
vecmul,fst vecmul,0.03,,,104191311.0,ns,558
vecmul,fst vecmul,0.03,,,105266361.0,ns,564
vecmul,fst vecmul,0.03,,,106430900.0,ns,570
vecmul,fst vecmul,0.03,,,107557254.0,ns,576
vecmul,fst vecmul,0.03,,,108635031.0,ns,582
vecmul,fst vecmul,0.03,,,109748270.0,ns,588
vecmul,fst vecmul,0.03,,,111098070.0,ns,594
vecmul,fst vecmul,0.03,,,112054960.0,ns,600
