group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst,0.015,,,1101122.0,ns,9
vecmul,fst,0.015,,,2197026.0,ns,18
vecmul,fst,0.015,,,3285842.0,ns,27
vecmul,fst,0.015,,,4377965.0,ns,36
vecmul,fst,0.015,,,5472293.0,ns,45
vecmul,fst,0.015,,,6567169.0,ns,54
vecmul,fst,0.015,,,7664934.0,ns,63
vecmul,fst,0.015,,,8756739.0,ns,72
vecmul,fst,0.015,,,9855140.0,ns,81
vecmul,fst,0.015,,,10945436.0,ns,90
vecmul,fst,0.015,,,12040153.0,ns,99
vecmul,fst,0.015,,,13137353.0,ns,108
vecmul,fst,0.015,,,14266658.0,ns,117
vecmul,fst,0.015,,,15324912.0,ns,126
vecmul,fst,0.015,,,16514945.0,ns,135
vecmul,fst,0.015,,,17514614.0,ns,144
vecmul,fst,0.015,,,18606463.0,ns,153
vecmul,fst,0.015,,,19706718.0,ns,162
vecmul,fst,0.015,,,20803544.0,ns,171
vecmul,fst,0.015,,,21897983.0,ns,180
vecmul,fst,0.015,,,22989869.0,ns,189
vecmul,fst,0.015,,,24081720.0,ns,198
vecmul,fst,0.015,,,25267323.0,ns,207
vecmul,fst,0.015,,,26277622.0,ns,216
vecmul,fst,0.015,,,27366052.0,ns,225
vecmul,fst,0.015,,,28462341.0,ns,234
vecmul,fst,0.015,,,29554129.0,ns,243
vecmul,fst,0.015,,,30654294.0,ns,252
vecmul,fst,0.015,,,31743713.0,ns,261
vecmul,fst,0.015,,,32840237.0,ns,270
vecmul,fst,0.015,,,33933003.0,ns,279
vecmul,fst,0.015,,,35061378.0,ns,288
vecmul,fst,0.015,,,36123635.0,ns,297
vecmul,fst,0.015,,,37240981.0,ns,306
vecmul,fst,0.015,,,38395930.0,ns,315
vecmul,fst,0.015,,,39407664.0,ns,324
vecmul,fst,0.015,,,40502728.0,ns,333
vecmul,fst,0.015,,,41597599.0,ns,342
vecmul,fst,0.015,,,42693596.0,ns,351
vecmul,fst,0.015,,,43784545.0,ns,360
vecmul,fst,0.015,,,44903259.0,ns,369
vecmul,fst,0.015,,,45975140.0,ns,378
vecmul,fst,0.015,,,47071329.0,ns,387
vecmul,fst,0.015,,,48168227.0,ns,396
vecmul,fst,0.015,,,49260631.0,ns,405
vecmul,fst,0.015,,,50352163.0,ns,414
vecmul,fst,0.015,,,51461938.0,ns,423
vecmul,fst,0.015,,,52566589.0,ns,432
vecmul,fst,0.015,,,53641124.0,ns,441
vecmul,fst,0.015,,,54729999.0,ns,450
vecmul,fst,0.015,,,55827271.0,ns,459
vecmul,fst,0.015,,,56924373.0,ns,468
vecmul,fst,0.015,,,61223181.0,ns,477
vecmul,fst,0.015,,,59137726.0,ns,486
vecmul,fst,0.015,,,60307568.0,ns,495
vecmul,fst,0.015,,,61306924.0,ns,504
vecmul,fst,0.015,,,62397861.0,ns,513
vecmul,fst,0.015,,,63491370.0,ns,522
vecmul,fst,0.015,,,64625255.0,ns,531
vecmul,fst,0.015,,,65680197.0,ns,540
vecmul,fst,0.015,,,66775717.0,ns,549
vecmul,fst,0.015,,,67932911.0,ns,558
vecmul,fst,0.015,,,69036029.0,ns,567
vecmul,fst,0.015,,,70099808.0,ns,576
vecmul,fst,0.015,,,71156455.0,ns,585
vecmul,fst,0.015,,,72260881.0,ns,594
vecmul,fst,0.015,,,73347766.0,ns,603
vecmul,fst,0.015,,,74484298.0,ns,612
vecmul,fst,0.015,,,75543008.0,ns,621
vecmul,fst,0.015,,,76710323.0,ns,630
vecmul,fst,0.015,,,77733918.0,ns,639
vecmul,fst,0.015,,,78947345.0,ns,648
vecmul,fst,0.015,,,79939231.0,ns,657
vecmul,fst,0.015,,,81023041.0,ns,666
vecmul,fst,0.015,,,82108540.0,ns,675
vecmul,fst,0.015,,,83225258.0,ns,684
vecmul,fst,0.015,,,84299339.0,ns,693
vecmul,fst,0.015,,,85384051.0,ns,702
vecmul,fst,0.015,,,86480188.0,ns,711
vecmul,fst,0.015,,,87665024.0,ns,720
vecmul,fst,0.015,,,88707412.0,ns,729
vecmul,fst,0.015,,,89868826.0,ns,738
vecmul,fst,0.015,,,90952234.0,ns,747
vecmul,fst,0.015,,,92060293.0,ns,756
vecmul,fst,0.015,,,93051039.0,ns,765
vecmul,fst,0.015,,,94152259.0,ns,774
vecmul,fst,0.015,,,95414536.0,ns,783
vecmul,fst,0.015,,,96356959.0,ns,792
vecmul,fst,0.015,,,97438130.0,ns,801
vecmul,fst,0.015,,,98555470.0,ns,810
vecmul,fst,0.015,,,99666488.0,ns,819
vecmul,fst,0.015,,,100791085.0,ns,828
vecmul,fst,0.015,,,101837884.0,ns,837
vecmul,fst,0.015,,,102910298.0,ns,846
vecmul,fst,0.015,,,104028871.0,ns,855
vecmul,fst,0.015,,,105122485.0,ns,864
vecmul,fst,0.015,,,106190971.0,ns,873
vecmul,fst,0.015,,,107306570.0,ns,882
vecmul,fst,0.015,,,108406761.0,ns,891
vecmul,fst,0.015,,,109478981.0,ns,900
