group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr vecmul,0.2,,,1013179.0,ns,9
vecmul,csr vecmul,0.2,,,2029792.0,ns,18
vecmul,csr vecmul,0.2,,,3032345.0,ns,27
vecmul,csr vecmul,0.2,,,4040509.0,ns,36
vecmul,csr vecmul,0.2,,,5050376.0,ns,45
vecmul,csr vecmul,0.2,,,6061696.0,ns,54
vecmul,csr vecmul,0.2,,,7070884.0,ns,63
vecmul,csr vecmul,0.2,,,8085551.0,ns,72
vecmul,csr vecmul,0.2,,,9090546.0,ns,81
vecmul,csr vecmul,0.2,,,10100381.0,ns,90
vecmul,csr vecmul,0.2,,,11113790.0,ns,99
vecmul,csr vecmul,0.2,,,12121205.0,ns,108
vecmul,csr vecmul,0.2,,,13132916.0,ns,117
vecmul,csr vecmul,0.2,,,14139488.0,ns,126
vecmul,csr vecmul,0.2,,,15153018.0,ns,135
vecmul,csr vecmul,0.2,,,16161691.0,ns,144
vecmul,csr vecmul,0.2,,,17173720.0,ns,153
vecmul,csr vecmul,0.2,,,18186078.0,ns,162
vecmul,csr vecmul,0.2,,,19193328.0,ns,171
vecmul,csr vecmul,0.2,,,20201105.0,ns,180
vecmul,csr vecmul,0.2,,,21210994.0,ns,189
vecmul,csr vecmul,0.2,,,22248878.0,ns,198
vecmul,csr vecmul,0.2,,,23233067.0,ns,207
vecmul,csr vecmul,0.2,,,24246030.0,ns,216
vecmul,csr vecmul,0.2,,,25255198.0,ns,225
vecmul,csr vecmul,0.2,,,26263505.0,ns,234
vecmul,csr vecmul,0.2,,,27272066.0,ns,243
vecmul,csr vecmul,0.2,,,28282872.0,ns,252
vecmul,csr vecmul,0.2,,,29307498.0,ns,261
vecmul,csr vecmul,0.2,,,30306397.0,ns,270
vecmul,csr vecmul,0.2,,,31316176.0,ns,279
vecmul,csr vecmul,0.2,,,32348813.0,ns,288
vecmul,csr vecmul,0.2,,,33361383.0,ns,297
vecmul,csr vecmul,0.2,,,34345200.0,ns,306
vecmul,csr vecmul,0.2,,,35353939.0,ns,315
vecmul,csr vecmul,0.2,,,36441449.0,ns,324
vecmul,csr vecmul,0.2,,,37375673.0,ns,333
vecmul,csr vecmul,0.2,,,38383478.0,ns,342
vecmul,csr vecmul,0.2,,,39397029.0,ns,351
vecmul,csr vecmul,0.2,,,40407325.0,ns,360
vecmul,csr vecmul,0.2,,,41413764.0,ns,369
vecmul,csr vecmul,0.2,,,42449650.0,ns,378
vecmul,csr vecmul,0.2,,,43540532.0,ns,387
vecmul,csr vecmul,0.2,,,44446549.0,ns,396
vecmul,csr vecmul,0.2,,,45456326.0,ns,405
vecmul,csr vecmul,0.2,,,46470128.0,ns,414
vecmul,csr vecmul,0.2,,,47476349.0,ns,423
vecmul,csr vecmul,0.2,,,48489001.0,ns,432
vecmul,csr vecmul,0.2,,,49669569.0,ns,441
vecmul,csr vecmul,0.2,,,50506471.0,ns,450
vecmul,csr vecmul,0.2,,,51520794.0,ns,459
vecmul,csr vecmul,0.2,,,52523669.0,ns,468
vecmul,csr vecmul,0.2,,,53550603.0,ns,477
vecmul,csr vecmul,0.2,,,54608373.0,ns,486
vecmul,csr vecmul,0.2,,,55611785.0,ns,495
vecmul,csr vecmul,0.2,,,56595947.0,ns,504
vecmul,csr vecmul,0.2,,,57649810.0,ns,513
vecmul,csr vecmul,0.2,,,58589072.0,ns,522
vecmul,csr vecmul,0.2,,,59598561.0,ns,531
vecmul,csr vecmul,0.2,,,60636415.0,ns,540
vecmul,csr vecmul,0.2,,,61631828.0,ns,549
vecmul,csr vecmul,0.2,,,62630401.0,ns,558
vecmul,csr vecmul,0.2,,,63635269.0,ns,567
vecmul,csr vecmul,0.2,,,64650062.0,ns,576
vecmul,csr vecmul,0.2,,,65680545.0,ns,585
vecmul,csr vecmul,0.2,,,66669956.0,ns,594
vecmul,csr vecmul,0.2,,,67694507.0,ns,603
vecmul,csr vecmul,0.2,,,68692113.0,ns,612
vecmul,csr vecmul,0.2,,,69707314.0,ns,621
vecmul,csr vecmul,0.2,,,70791529.0,ns,630
vecmul,csr vecmul,0.2,,,71776727.0,ns,639
vecmul,csr vecmul,0.2,,,72810068.0,ns,648
vecmul,csr vecmul,0.2,,,73741832.0,ns,657
vecmul,csr vecmul,0.2,,,74905569.0,ns,666
vecmul,csr vecmul,0.2,,,75758841.0,ns,675
vecmul,csr vecmul,0.2,,,76822354.0,ns,684
vecmul,csr vecmul,0.2,,,77782748.0,ns,693
vecmul,csr vecmul,0.2,,,78790741.0,ns,702
vecmul,csr vecmul,0.2,,,79827612.0,ns,711
vecmul,csr vecmul,0.2,,,81027636.0,ns,720
vecmul,csr vecmul,0.2,,,81822594.0,ns,729
vecmul,csr vecmul,0.2,,,82856330.0,ns,738
vecmul,csr vecmul,0.2,,,83858268.0,ns,747
vecmul,csr vecmul,0.2,,,84881295.0,ns,756
vecmul,csr vecmul,0.2,,,85936407.0,ns,765
vecmul,csr vecmul,0.2,,,86900997.0,ns,774
vecmul,csr vecmul,0.2,,,87883647.0,ns,783
vecmul,csr vecmul,0.2,,,88927528.0,ns,792
vecmul,csr vecmul,0.2,,,93099794.0,ns,801
vecmul,csr vecmul,0.2,,,90976295.0,ns,810
vecmul,csr vecmul,0.2,,,91920834.0,ns,819
vecmul,csr vecmul,0.2,,,92934044.0,ns,828
vecmul,csr vecmul,0.2,,,93969489.0,ns,837
vecmul,csr vecmul,0.2,,,94954132.0,ns,846
vecmul,csr vecmul,0.2,,,95994406.0,ns,855
vecmul,csr vecmul,0.2,,,97049226.0,ns,864
vecmul,csr vecmul,0.2,,,98013770.0,ns,873
vecmul,csr vecmul,0.2,,,98991878.0,ns,882
vecmul,csr vecmul,0.2,,,100006289.0,ns,891
vecmul,csr vecmul,0.2,,,101037618.0,ns,900
