group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr,0.05,,,1017288.0,ns,28
vecmul,csr,0.05,,,2022079.0,ns,56
vecmul,csr,0.05,,,3035587.0,ns,84
vecmul,csr,0.05,,,4046114.0,ns,112
vecmul,csr,0.05,,,6020095.0,ns,140
vecmul,csr,0.05,,,6073159.0,ns,168
vecmul,csr,0.05,,,7087178.0,ns,196
vecmul,csr,0.05,,,8094445.0,ns,224
vecmul,csr,0.05,,,9110189.0,ns,252
vecmul,csr,0.05,,,10135072.0,ns,280
vecmul,csr,0.05,,,11131005.0,ns,308
vecmul,csr,0.05,,,13108509.0,ns,336
vecmul,csr,0.05,,,13155870.0,ns,364
vecmul,csr,0.05,,,14166354.0,ns,392
vecmul,csr,0.05,,,15205032.0,ns,420
vecmul,csr,0.05,,,16191558.0,ns,448
vecmul,csr,0.05,,,18160424.0,ns,476
vecmul,csr,0.05,,,18277563.0,ns,504
vecmul,csr,0.05,,,19227004.0,ns,532
vecmul,csr,0.05,,,21273145.0,ns,560
vecmul,csr,0.05,,,21258717.0,ns,588
vecmul,csr,0.05,,,22281567.0,ns,616
vecmul,csr,0.05,,,24340950.0,ns,644
vecmul,csr,0.05,,,24292764.0,ns,672
vecmul,csr,0.05,,,26334509.0,ns,700
vecmul,csr,0.05,,,26395763.0,ns,728
vecmul,csr,0.05,,,27378248.0,ns,756
vecmul,csr,0.05,,,29339292.0,ns,784
vecmul,csr,0.05,,,29379410.0,ns,812
vecmul,csr,0.05,,,31314627.0,ns,840
vecmul,csr,0.05,,,31397587.0,ns,868
vecmul,csr,0.05,,,33413067.0,ns,896
vecmul,csr,0.05,,,33450882.0,ns,924
vecmul,csr,0.05,,,35412032.0,ns,952
vecmul,csr,0.05,,,35477335.0,ns,980
vecmul,csr,0.05,,,37435603.0,ns,1008
vecmul,csr,0.05,,,37440658.0,ns,1036
vecmul,csr,0.05,,,38542364.0,ns,1064
vecmul,csr,0.05,,,40502417.0,ns,1092
vecmul,csr,0.05,,,40476681.0,ns,1120
vecmul,csr,0.05,,,42526366.0,ns,1148
vecmul,csr,0.05,,,42506581.0,ns,1176
vecmul,csr,0.05,,,43515028.0,ns,1204
vecmul,csr,0.05,,,54111790.0,ns,1232
vecmul,csr,0.05,,,45662165.0,ns,1260
vecmul,csr,0.05,,,49341236.0,ns,1288
vecmul,csr,0.05,,,47740378.0,ns,1316
vecmul,csr,0.05,,,48592521.0,ns,1344
vecmul,csr,0.05,,,49581001.0,ns,1372
vecmul,csr,0.05,,,50585890.0,ns,1400
vecmul,csr,0.05,,,51595569.0,ns,1428
vecmul,csr,0.05,,,52633450.0,ns,1456
vecmul,csr,0.05,,,53634858.0,ns,1484
vecmul,csr,0.05,,,54674347.0,ns,1512
vecmul,csr,0.05,,,55648830.0,ns,1540
vecmul,csr,0.05,,,56662743.0,ns,1568
vecmul,csr,0.05,,,57677489.0,ns,1596
vecmul,csr,0.05,,,58764663.0,ns,1624
vecmul,csr,0.05,,,59744470.0,ns,1652
vecmul,csr,0.05,,,60729485.0,ns,1680
vecmul,csr,0.05,,,61726946.0,ns,1708
vecmul,csr,0.05,,,62790172.0,ns,1736
vecmul,csr,0.05,,,63781119.0,ns,1764
vecmul,csr,0.05,,,64778005.0,ns,1792
vecmul,csr,0.05,,,65768133.0,ns,1820
vecmul,csr,0.05,,,66769560.0,ns,1848
vecmul,csr,0.05,,,67795819.0,ns,1876
vecmul,csr,0.05,,,68807318.0,ns,1904
vecmul,csr,0.05,,,69854095.0,ns,1932
vecmul,csr,0.05,,,70830367.0,ns,1960
vecmul,csr,0.05,,,71834801.0,ns,1988
vecmul,csr,0.05,,,72859043.0,ns,2016
vecmul,csr,0.05,,,73937842.0,ns,2044
vecmul,csr,0.05,,,74923513.0,ns,2072
vecmul,csr,0.05,,,75901804.0,ns,2100
vecmul,csr,0.05,,,76905463.0,ns,2128
vecmul,csr,0.05,,,77925215.0,ns,2156
vecmul,csr,0.05,,,78949158.0,ns,2184
vecmul,csr,0.05,,,80082325.0,ns,2212
vecmul,csr,0.05,,,80949569.0,ns,2240
vecmul,csr,0.05,,,81951645.0,ns,2268
vecmul,csr,0.05,,,83002268.0,ns,2296
vecmul,csr,0.05,,,83979360.0,ns,2324
vecmul,csr,0.05,,,84999240.0,ns,2352
vecmul,csr,0.05,,,86037545.0,ns,2380
vecmul,csr,0.05,,,87110483.0,ns,2408
vecmul,csr,0.05,,,88049871.0,ns,2436
vecmul,csr,0.05,,,89045574.0,ns,2464
vecmul,csr,0.05,,,90079338.0,ns,2492
vecmul,csr,0.05,,,91050615.0,ns,2520
vecmul,csr,0.05,,,92089964.0,ns,2548
vecmul,csr,0.05,,,93079283.0,ns,2576
vecmul,csr,0.05,,,94168859.0,ns,2604
vecmul,csr,0.05,,,95117809.0,ns,2632
vecmul,csr,0.05,,,96121591.0,ns,2660
vecmul,csr,0.05,,,97151683.0,ns,2688
vecmul,csr,0.05,,,98245278.0,ns,2716
vecmul,csr,0.05,,,99166150.0,ns,2744
vecmul,csr,0.05,,,100208877.0,ns,2772
vecmul,csr,0.05,,,101181275.0,ns,2800
