group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr,0.01,,,994393.0,ns,81
vecmul,csr,0.01,,,1982900.0,ns,162
vecmul,csr,0.01,,,2975038.0,ns,243
vecmul,csr,0.01,,,3972032.0,ns,324
vecmul,csr,0.01,,,4956625.0,ns,405
vecmul,csr,0.01,,,5942380.0,ns,486
vecmul,csr,0.01,,,6931990.0,ns,567
vecmul,csr,0.01,,,7924654.0,ns,648
vecmul,csr,0.01,,,8920143.0,ns,729
vecmul,csr,0.01,,,9908252.0,ns,810
vecmul,csr,0.01,,,10913309.0,ns,891
vecmul,csr,0.01,,,11897375.0,ns,972
vecmul,csr,0.01,,,12890578.0,ns,1053
vecmul,csr,0.01,,,13895313.0,ns,1134
vecmul,csr,0.01,,,14866168.0,ns,1215
vecmul,csr,0.01,,,15861227.0,ns,1296
vecmul,csr,0.01,,,16897542.0,ns,1377
vecmul,csr,0.01,,,17829871.0,ns,1458
vecmul,csr,0.01,,,18821946.0,ns,1539
vecmul,csr,0.01,,,19844399.0,ns,1620
vecmul,csr,0.01,,,20812499.0,ns,1701
vecmul,csr,0.01,,,21834072.0,ns,1782
vecmul,csr,0.01,,,22798807.0,ns,1863
vecmul,csr,0.01,,,23750942.0,ns,1944
vecmul,csr,0.01,,,24747213.0,ns,2025
vecmul,csr,0.01,,,25738303.0,ns,2106
vecmul,csr,0.01,,,26735780.0,ns,2187
vecmul,csr,0.01,,,27704704.0,ns,2268
vecmul,csr,0.01,,,28747661.0,ns,2349
vecmul,csr,0.01,,,29738509.0,ns,2430
vecmul,csr,0.01,,,30751647.0,ns,2511
vecmul,csr,0.01,,,31725707.0,ns,2592
vecmul,csr,0.01,,,32731318.0,ns,2673
vecmul,csr,0.01,,,33725497.0,ns,2754
vecmul,csr,0.01,,,34692854.0,ns,2835
vecmul,csr,0.01,,,35641588.0,ns,2916
vecmul,csr,0.01,,,36628253.0,ns,2997
vecmul,csr,0.01,,,37651506.0,ns,3078
vecmul,csr,0.01,,,38618355.0,ns,3159
vecmul,csr,0.01,,,39635238.0,ns,3240
vecmul,csr,0.01,,,40624986.0,ns,3321
vecmul,csr,0.01,,,41627756.0,ns,3402
vecmul,csr,0.01,,,42615462.0,ns,3483
vecmul,csr,0.01,,,43648268.0,ns,3564
vecmul,csr,0.01,,,44699867.0,ns,3645
vecmul,csr,0.01,,,45640072.0,ns,3726
vecmul,csr,0.01,,,46593615.0,ns,3807
vecmul,csr,0.01,,,47544258.0,ns,3888
vecmul,csr,0.01,,,48641023.0,ns,3969
vecmul,csr,0.01,,,49572373.0,ns,4050
vecmul,csr,0.01,,,50600848.0,ns,4131
vecmul,csr,0.01,,,51608722.0,ns,4212
vecmul,csr,0.01,,,52505446.0,ns,4293
vecmul,csr,0.01,,,53479396.0,ns,4374
vecmul,csr,0.01,,,54579002.0,ns,4455
vecmul,csr,0.01,,,55581007.0,ns,4536
vecmul,csr,0.01,,,56615512.0,ns,4617
vecmul,csr,0.01,,,57551610.0,ns,4698
vecmul,csr,0.01,,,58494732.0,ns,4779
vecmul,csr,0.01,,,59490715.0,ns,4860
vecmul,csr,0.01,,,60428025.0,ns,4941
vecmul,csr,0.01,,,61415884.0,ns,5022
vecmul,csr,0.01,,,62512866.0,ns,5103
vecmul,csr,0.01,,,63435208.0,ns,5184
vecmul,csr,0.01,,,64498886.0,ns,5265
vecmul,csr,0.01,,,65538809.0,ns,5346
vecmul,csr,0.01,,,66394992.0,ns,5427
vecmul,csr,0.01,,,67424960.0,ns,5508
vecmul,csr,0.01,,,68412368.0,ns,5589
vecmul,csr,0.01,,,69440469.0,ns,5670
vecmul,csr,0.01,,,70528517.0,ns,5751
vecmul,csr,0.01,,,71515488.0,ns,5832
vecmul,csr,0.01,,,72514350.0,ns,5913
vecmul,csr,0.01,,,73446120.0,ns,5994
vecmul,csr,0.01,,,74432659.0,ns,6075
vecmul,csr,0.01,,,75324289.0,ns,6156
vecmul,csr,0.01,,,76213265.0,ns,6237
vecmul,csr,0.01,,,77228051.0,ns,6318
vecmul,csr,0.01,,,78315251.0,ns,6399
vecmul,csr,0.01,,,79312230.0,ns,6480
vecmul,csr,0.01,,,80283913.0,ns,6561
vecmul,csr,0.01,,,81240907.0,ns,6642
vecmul,csr,0.01,,,82336134.0,ns,6723
vecmul,csr,0.01,,,83302767.0,ns,6804
vecmul,csr,0.01,,,84375632.0,ns,6885
vecmul,csr,0.01,,,85248556.0,ns,6966
vecmul,csr,0.01,,,86271946.0,ns,7047
vecmul,csr,0.01,,,87259097.0,ns,7128
vecmul,csr,0.01,,,88144914.0,ns,7209
vecmul,csr,0.01,,,89058909.0,ns,7290
vecmul,csr,0.01,,,90061456.0,ns,7371
vecmul,csr,0.01,,,91130842.0,ns,7452
vecmul,csr,0.01,,,92200815.0,ns,7533
vecmul,csr,0.01,,,93224527.0,ns,7614
vecmul,csr,0.01,,,94211329.0,ns,7695
vecmul,csr,0.01,,,98639374.0,ns,7776
vecmul,csr,0.01,,,96141198.0,ns,7857
vecmul,csr,0.01,,,97141426.0,ns,7938
vecmul,csr,0.01,,,98144358.0,ns,8019
vecmul,csr,0.01,,,99158477.0,ns,8100
