group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr vecmul,0.005,,,83145814.0,ns,11256
vecmul,csr vecmul,0.005,,,84238758.0,ns,11390
vecmul,csr vecmul,0.005,,,85158089.0,ns,11524
vecmul,csr vecmul,0.005,,,86077015.0,ns,11658
vecmul,csr vecmul,0.005,,,87259559.0,ns,11792
vecmul,csr vecmul,0.005,,,88224355.0,ns,11926
vecmul,csr vecmul,0.005,,,89278751.0,ns,12060
vecmul,csr vecmul,0.005,,,90246250.0,ns,12194
vecmul,csr vecmul,0.005,,,91224898.0,ns,12328
vecmul,csr vecmul,0.005,,,92193497.0,ns,12462
vecmul,csr vecmul,0.005,,,93076435.0,ns,12596
vecmul,csr vecmul,0.005,,,94254590.0,ns,12730
vecmul,csr vecmul,0.005,,,95116505.0,ns,12864
vecmul,csr vecmul,0.005,,,96052149.0,ns,12998
vecmul,csr vecmul,0.005,,,97115471.0,ns,13132
vecmul,csr vecmul,0.005,,,98176694.0,ns,13266
vecmul,csr vecmul,0.005,,,99047108.0,ns,13400
