group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst vecmul,0.06,,,1245442.0,ns,4
vecmul,fst vecmul,0.06,,,2498916.0,ns,8
vecmul,fst vecmul,0.06,,,3748879.0,ns,12
vecmul,fst vecmul,0.06,,,4961834.0,ns,16
vecmul,fst vecmul,0.06,,,6204306.0,ns,20
vecmul,fst vecmul,0.06,,,7445250.0,ns,24
vecmul,fst vecmul,0.06,,,8697557.0,ns,28
vecmul,fst vecmul,0.06,,,9929249.0,ns,32
vecmul,fst vecmul,0.06,,,11165909.0,ns,36
vecmul,fst vecmul,0.06,,,12438676.0,ns,40
vecmul,fst vecmul,0.06,,,13677707.0,ns,44
vecmul,fst vecmul,0.06,,,14891220.0,ns,48
vecmul,fst vecmul,0.06,,,16127500.0,ns,52
vecmul,fst vecmul,0.06,,,17367682.0,ns,56
vecmul,fst vecmul,0.06,,,18611228.0,ns,60
vecmul,fst vecmul,0.06,,,19849886.0,ns,64
vecmul,fst vecmul,0.06,,,21094552.0,ns,68
vecmul,fst vecmul,0.06,,,22331390.0,ns,72
vecmul,fst vecmul,0.06,,,23570476.0,ns,76
vecmul,fst vecmul,0.06,,,24810132.0,ns,80
vecmul,fst vecmul,0.06,,,26054448.0,ns,84
vecmul,fst vecmul,0.06,,,27296950.0,ns,88
vecmul,fst vecmul,0.06,,,28545944.0,ns,92
vecmul,fst vecmul,0.06,,,29782440.0,ns,96
vecmul,fst vecmul,0.06,,,31230036.0,ns,100
vecmul,fst vecmul,0.06,,,35525941.0,ns,104
vecmul,fst vecmul,0.06,,,33503790.0,ns,108
vecmul,fst vecmul,0.06,,,34759134.0,ns,112
vecmul,fst vecmul,0.06,,,36040350.0,ns,116
vecmul,fst vecmul,0.06,,,37221903.0,ns,120
vecmul,fst vecmul,0.06,,,38479828.0,ns,124
vecmul,fst vecmul,0.06,,,39700756.0,ns,128
vecmul,fst vecmul,0.06,,,40974772.0,ns,132
vecmul,fst vecmul,0.06,,,42210516.0,ns,136
vecmul,fst vecmul,0.06,,,43434328.0,ns,140
vecmul,fst vecmul,0.06,,,44663502.0,ns,144
vecmul,fst vecmul,0.06,,,45915486.0,ns,148
vecmul,fst vecmul,0.06,,,47142227.0,ns,152
vecmul,fst vecmul,0.06,,,48386055.0,ns,156
vecmul,fst vecmul,0.06,,,49676773.0,ns,160
vecmul,fst vecmul,0.06,,,50910110.0,ns,164
vecmul,fst vecmul,0.06,,,52151173.0,ns,168
vecmul,fst vecmul,0.06,,,53368165.0,ns,172
vecmul,fst vecmul,0.06,,,54591189.0,ns,176
vecmul,fst vecmul,0.06,,,55850403.0,ns,180
vecmul,fst vecmul,0.06,,,57122627.0,ns,184
vecmul,fst vecmul,0.06,,,58405149.0,ns,188
vecmul,fst vecmul,0.06,,,59556836.0,ns,192
vecmul,fst vecmul,0.06,,,60826282.0,ns,196
vecmul,fst vecmul,0.06,,,62052584.0,ns,200
vecmul,fst vecmul,0.06,,,63284617.0,ns,204
vecmul,fst vecmul,0.06,,,64551267.0,ns,208
vecmul,fst vecmul,0.06,,,65773415.0,ns,212
vecmul,fst vecmul,0.06,,,67017171.0,ns,216
vecmul,fst vecmul,0.06,,,68238642.0,ns,220
vecmul,fst vecmul,0.06,,,69503130.0,ns,224
vecmul,fst vecmul,0.06,,,70741566.0,ns,228
vecmul,fst vecmul,0.06,,,72015792.0,ns,232
vecmul,fst vecmul,0.06,,,73224601.0,ns,236
vecmul,fst vecmul,0.06,,,74469478.0,ns,240
vecmul,fst vecmul,0.06,,,75709633.0,ns,244
vecmul,fst vecmul,0.06,,,77150854.0,ns,248
vecmul,fst vecmul,0.06,,,78237237.0,ns,252
vecmul,fst vecmul,0.06,,,79409857.0,ns,256
vecmul,fst vecmul,0.06,,,80731193.0,ns,260
vecmul,fst vecmul,0.06,,,81925468.0,ns,264
vecmul,fst vecmul,0.06,,,83148902.0,ns,268
vecmul,fst vecmul,0.06,,,84362518.0,ns,272
vecmul,fst vecmul,0.06,,,85653237.0,ns,276
vecmul,fst vecmul,0.06,,,86879688.0,ns,280
vecmul,fst vecmul,0.06,,,88131246.0,ns,284
vecmul,fst vecmul,0.06,,,89366530.0,ns,288
vecmul,fst vecmul,0.06,,,90585548.0,ns,292
vecmul,fst vecmul,0.06,,,91930718.0,ns,296
vecmul,fst vecmul,0.06,,,93061360.0,ns,300
vecmul,fst vecmul,0.06,,,94332626.0,ns,304
vecmul,fst vecmul,0.06,,,95571548.0,ns,308
vecmul,fst vecmul,0.06,,,96779013.0,ns,312
vecmul,fst vecmul,0.06,,,98064886.0,ns,316
vecmul,fst vecmul,0.06,,,99269772.0,ns,320
vecmul,fst vecmul,0.06,,,100518871.0,ns,324
vecmul,fst vecmul,0.06,,,101771808.0,ns,328
vecmul,fst vecmul,0.06,,,103010667.0,ns,332
vecmul,fst vecmul,0.06,,,104375094.0,ns,336
vecmul,fst vecmul,0.06,,,105566625.0,ns,340
vecmul,fst vecmul,0.06,,,106697206.0,ns,344
vecmul,fst vecmul,0.06,,,107954994.0,ns,348
vecmul,fst vecmul,0.06,,,109202874.0,ns,352
vecmul,fst vecmul,0.06,,,110441710.0,ns,356
vecmul,fst vecmul,0.06,,,111688787.0,ns,360
vecmul,fst vecmul,0.06,,,112949919.0,ns,364
vecmul,fst vecmul,0.06,,,117326542.0,ns,368
vecmul,fst vecmul,0.06,,,115505371.0,ns,372
vecmul,fst vecmul,0.06,,,116672639.0,ns,376
