group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr vecmul,0.04,,,1014125.0,ns,33
vecmul,csr vecmul,0.04,,,2028598.0,ns,66
vecmul,csr vecmul,0.04,,,3035552.0,ns,99
vecmul,csr vecmul,0.04,,,4046052.0,ns,132
vecmul,csr vecmul,0.04,,,5055321.0,ns,165
vecmul,csr vecmul,0.04,,,6069078.0,ns,198
vecmul,csr vecmul,0.04,,,7106712.0,ns,231
vecmul,csr vecmul,0.04,,,8090316.0,ns,264
vecmul,csr vecmul,0.04,,,9101038.0,ns,297
vecmul,csr vecmul,0.04,,,10112638.0,ns,330
vecmul,csr vecmul,0.04,,,11128755.0,ns,363
vecmul,csr vecmul,0.04,,,12135033.0,ns,396
vecmul,csr vecmul,0.04,,,13147465.0,ns,429
vecmul,csr vecmul,0.04,,,14182623.0,ns,462
vecmul,csr vecmul,0.04,,,15171459.0,ns,495
vecmul,csr vecmul,0.04,,,16184535.0,ns,528
vecmul,csr vecmul,0.04,,,17194865.0,ns,561
vecmul,csr vecmul,0.04,,,18208460.0,ns,594
vecmul,csr vecmul,0.04,,,19222649.0,ns,627
vecmul,csr vecmul,0.04,,,20226783.0,ns,660
vecmul,csr vecmul,0.04,,,21237847.0,ns,693
vecmul,csr vecmul,0.04,,,22248738.0,ns,726
vecmul,csr vecmul,0.04,,,23386844.0,ns,759
vecmul,csr vecmul,0.04,,,24282640.0,ns,792
vecmul,csr vecmul,0.04,,,25288107.0,ns,825
vecmul,csr vecmul,0.04,,,26321907.0,ns,858
vecmul,csr vecmul,0.04,,,27303310.0,ns,891
vecmul,csr vecmul,0.04,,,28315840.0,ns,924
vecmul,csr vecmul,0.04,,,29346431.0,ns,957
vecmul,csr vecmul,0.04,,,30346765.0,ns,990
vecmul,csr vecmul,0.04,,,31351012.0,ns,1023
vecmul,csr vecmul,0.04,,,32439119.0,ns,1056
vecmul,csr vecmul,0.04,,,33376483.0,ns,1089
vecmul,csr vecmul,0.04,,,34387858.0,ns,1122
vecmul,csr vecmul,0.04,,,35393515.0,ns,1155
vecmul,csr vecmul,0.04,,,36430763.0,ns,1188
vecmul,csr vecmul,0.04,,,37423820.0,ns,1221
vecmul,csr vecmul,0.04,,,38434410.0,ns,1254
vecmul,csr vecmul,0.04,,,39445919.0,ns,1287
vecmul,csr vecmul,0.04,,,40456665.0,ns,1320
vecmul,csr vecmul,0.04,,,41472498.0,ns,1353
vecmul,csr vecmul,0.04,,,42478827.0,ns,1386
vecmul,csr vecmul,0.04,,,43486053.0,ns,1419
vecmul,csr vecmul,0.04,,,44547222.0,ns,1452
vecmul,csr vecmul,0.04,,,45513199.0,ns,1485
vecmul,csr vecmul,0.04,,,46525593.0,ns,1518
vecmul,csr vecmul,0.04,,,47551910.0,ns,1551
vecmul,csr vecmul,0.04,,,48543886.0,ns,1584
vecmul,csr vecmul,0.04,,,49557546.0,ns,1617
vecmul,csr vecmul,0.04,,,50560571.0,ns,1650
vecmul,csr vecmul,0.04,,,51606814.0,ns,1683
vecmul,csr vecmul,0.04,,,52589894.0,ns,1716
vecmul,csr vecmul,0.04,,,53594547.0,ns,1749
vecmul,csr vecmul,0.04,,,54616834.0,ns,1782
vecmul,csr vecmul,0.04,,,55699712.0,ns,1815
vecmul,csr vecmul,0.04,,,56636824.0,ns,1848
vecmul,csr vecmul,0.04,,,57668994.0,ns,1881
vecmul,csr vecmul,0.04,,,58658023.0,ns,1914
vecmul,csr vecmul,0.04,,,59666330.0,ns,1947
vecmul,csr vecmul,0.04,,,60674355.0,ns,1980
vecmul,csr vecmul,0.04,,,61690445.0,ns,2013
vecmul,csr vecmul,0.04,,,62716404.0,ns,2046
vecmul,csr vecmul,0.04,,,63712113.0,ns,2079
vecmul,csr vecmul,0.04,,,64745674.0,ns,2112
vecmul,csr vecmul,0.04,,,65733841.0,ns,2145
vecmul,csr vecmul,0.04,,,66749660.0,ns,2178
vecmul,csr vecmul,0.04,,,67915900.0,ns,2211
vecmul,csr vecmul,0.04,,,68775351.0,ns,2244
vecmul,csr vecmul,0.04,,,69779481.0,ns,2277
vecmul,csr vecmul,0.04,,,70875985.0,ns,2310
vecmul,csr vecmul,0.04,,,71828661.0,ns,2343
vecmul,csr vecmul,0.04,,,72812900.0,ns,2376
vecmul,csr vecmul,0.04,,,73826757.0,ns,2409
vecmul,csr vecmul,0.04,,,74834147.0,ns,2442
vecmul,csr vecmul,0.04,,,75846361.0,ns,2475
vecmul,csr vecmul,0.04,,,76878852.0,ns,2508
vecmul,csr vecmul,0.04,,,77885882.0,ns,2541
vecmul,csr vecmul,0.04,,,78961972.0,ns,2574
vecmul,csr vecmul,0.04,,,79904117.0,ns,2607
vecmul,csr vecmul,0.04,,,80948301.0,ns,2640
vecmul,csr vecmul,0.04,,,81922844.0,ns,2673
vecmul,csr vecmul,0.04,,,82927211.0,ns,2706
vecmul,csr vecmul,0.04,,,84008655.0,ns,2739
vecmul,csr vecmul,0.04,,,85077555.0,ns,2772
vecmul,csr vecmul,0.04,,,85986210.0,ns,2805
vecmul,csr vecmul,0.04,,,86967519.0,ns,2838
vecmul,csr vecmul,0.04,,,88000196.0,ns,2871
vecmul,csr vecmul,0.04,,,88997021.0,ns,2904
vecmul,csr vecmul,0.04,,,90013665.0,ns,2937
vecmul,csr vecmul,0.04,,,91036438.0,ns,2970
vecmul,csr vecmul,0.04,,,92062284.0,ns,3003
vecmul,csr vecmul,0.04,,,93196851.0,ns,3036
vecmul,csr vecmul,0.04,,,94080010.0,ns,3069
vecmul,csr vecmul,0.04,,,95162298.0,ns,3102
vecmul,csr vecmul,0.04,,,99319185.0,ns,3135
vecmul,csr vecmul,0.04,,,97122901.0,ns,3168
vecmul,csr vecmul,0.04,,,98086342.0,ns,3201
vecmul,csr vecmul,0.04,,,99128462.0,ns,3234
vecmul,csr vecmul,0.04,,,100136465.0,ns,3267
vecmul,csr vecmul,0.04,,,101159548.0,ns,3300
