group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr,0.04,,,1014584.0,ns,33
vecmul,csr,0.04,,,2024636.0,ns,66
vecmul,csr,0.04,,,3034885.0,ns,99
vecmul,csr,0.04,,,4046199.0,ns,132
vecmul,csr,0.04,,,5057030.0,ns,165
vecmul,csr,0.04,,,6067388.0,ns,198
vecmul,csr,0.04,,,7084834.0,ns,231
vecmul,csr,0.04,,,8090738.0,ns,264
vecmul,csr,0.04,,,9103192.0,ns,297
vecmul,csr,0.04,,,10115444.0,ns,330
vecmul,csr,0.04,,,11125785.0,ns,363
vecmul,csr,0.04,,,12136086.0,ns,396
vecmul,csr,0.04,,,13181675.0,ns,429
vecmul,csr,0.04,,,14182370.0,ns,462
vecmul,csr,0.04,,,15168824.0,ns,495
vecmul,csr,0.04,,,16188794.0,ns,528
vecmul,csr,0.04,,,17197346.0,ns,561
vecmul,csr,0.04,,,18203929.0,ns,594
vecmul,csr,0.04,,,19214730.0,ns,627
vecmul,csr,0.04,,,20229602.0,ns,660
vecmul,csr,0.04,,,21234651.0,ns,693
vecmul,csr,0.04,,,22247017.0,ns,726
vecmul,csr,0.04,,,23263141.0,ns,759
vecmul,csr,0.04,,,24271362.0,ns,792
vecmul,csr,0.04,,,25279372.0,ns,825
vecmul,csr,0.04,,,26296771.0,ns,858
vecmul,csr,0.04,,,27304259.0,ns,891
vecmul,csr,0.04,,,28345185.0,ns,924
vecmul,csr,0.04,,,29328982.0,ns,957
vecmul,csr,0.04,,,30337693.0,ns,990
vecmul,csr,0.04,,,31347433.0,ns,1023
vecmul,csr,0.04,,,32369285.0,ns,1056
vecmul,csr,0.04,,,33371523.0,ns,1089
vecmul,csr,0.04,,,34385246.0,ns,1122
vecmul,csr,0.04,,,35396231.0,ns,1155
vecmul,csr,0.04,,,36418465.0,ns,1188
vecmul,csr,0.04,,,37557111.0,ns,1221
vecmul,csr,0.04,,,38456835.0,ns,1254
vecmul,csr,0.04,,,39443038.0,ns,1287
vecmul,csr,0.04,,,40456614.0,ns,1320
vecmul,csr,0.04,,,41462391.0,ns,1353
vecmul,csr,0.04,,,42473769.0,ns,1386
vecmul,csr,0.04,,,43516587.0,ns,1419
vecmul,csr,0.04,,,44587002.0,ns,1452
vecmul,csr,0.04,,,45540489.0,ns,1485
vecmul,csr,0.04,,,46517713.0,ns,1518
vecmul,csr,0.04,,,47534097.0,ns,1551
vecmul,csr,0.04,,,48541171.0,ns,1584
vecmul,csr,0.04,,,49606696.0,ns,1617
vecmul,csr,0.04,,,50568147.0,ns,1650
vecmul,csr,0.04,,,51579279.0,ns,1683
vecmul,csr,0.04,,,52634964.0,ns,1716
vecmul,csr,0.04,,,53603791.0,ns,1749
vecmul,csr,0.04,,,54607592.0,ns,1782
vecmul,csr,0.04,,,55624050.0,ns,1815
vecmul,csr,0.04,,,56640692.0,ns,1848
vecmul,csr,0.04,,,57635957.0,ns,1881
vecmul,csr,0.04,,,58690597.0,ns,1914
vecmul,csr,0.04,,,59670648.0,ns,1947
vecmul,csr,0.04,,,60682044.0,ns,1980
vecmul,csr,0.04,,,61692535.0,ns,2013
vecmul,csr,0.04,,,62808698.0,ns,2046
vecmul,csr,0.04,,,63736959.0,ns,2079
vecmul,csr,0.04,,,64755163.0,ns,2112
vecmul,csr,0.04,,,65735660.0,ns,2145
vecmul,csr,0.04,,,66756725.0,ns,2178
vecmul,csr,0.04,,,67752061.0,ns,2211
vecmul,csr,0.04,,,68797746.0,ns,2244
vecmul,csr,0.04,,,69790861.0,ns,2277
vecmul,csr,0.04,,,70837950.0,ns,2310
vecmul,csr,0.04,,,71803208.0,ns,2343
vecmul,csr,0.04,,,72840315.0,ns,2376
vecmul,csr,0.04,,,73970143.0,ns,2409
vecmul,csr,0.04,,,74911834.0,ns,2442
vecmul,csr,0.04,,,75846204.0,ns,2475
vecmul,csr,0.04,,,76901144.0,ns,2508
vecmul,csr,0.04,,,77953792.0,ns,2541
vecmul,csr,0.04,,,78924534.0,ns,2574
vecmul,csr,0.04,,,79893459.0,ns,2607
vecmul,csr,0.04,,,80938733.0,ns,2640
vecmul,csr,0.04,,,81916031.0,ns,2673
vecmul,csr,0.04,,,82945534.0,ns,2706
vecmul,csr,0.04,,,83945594.0,ns,2739
vecmul,csr,0.04,,,84976677.0,ns,2772
vecmul,csr,0.04,,,85959417.0,ns,2805
vecmul,csr,0.04,,,86977004.0,ns,2838
vecmul,csr,0.04,,,87987328.0,ns,2871
vecmul,csr,0.04,,,92112759.0,ns,2904
vecmul,csr,0.04,,,90226236.0,ns,2937
vecmul,csr,0.04,,,94337063.0,ns,2970
vecmul,csr,0.04,,,92228389.0,ns,3003
vecmul,csr,0.04,,,93180278.0,ns,3036
vecmul,csr,0.04,,,94194519.0,ns,3069
vecmul,csr,0.04,,,95204318.0,ns,3102
vecmul,csr,0.04,,,96239163.0,ns,3135
vecmul,csr,0.04,,,97308225.0,ns,3168
vecmul,csr,0.04,,,98318755.0,ns,3201
vecmul,csr,0.04,,,99281240.0,ns,3234
vecmul,csr,0.04,,,100366246.0,ns,3267
vecmul,csr,0.04,,,101266669.0,ns,3300
