group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst,0.09,,,1281302.0,ns,3
vecmul,fst,0.09,,,2560603.0,ns,6
vecmul,fst,0.09,,,3846583.0,ns,9
vecmul,fst,0.09,,,5112129.0,ns,12
vecmul,fst,0.09,,,6391037.0,ns,15
vecmul,fst,0.09,,,7668436.0,ns,18
vecmul,fst,0.09,,,8958397.0,ns,21
vecmul,fst,0.09,,,10228151.0,ns,24
vecmul,fst,0.09,,,11500721.0,ns,27
vecmul,fst,0.09,,,12785534.0,ns,30
vecmul,fst,0.09,,,14098821.0,ns,33
vecmul,fst,0.09,,,15345421.0,ns,36
vecmul,fst,0.09,,,16613666.0,ns,39
vecmul,fst,0.09,,,17892867.0,ns,42
vecmul,fst,0.09,,,19169288.0,ns,45
vecmul,fst,0.09,,,20449202.0,ns,48
vecmul,fst,0.09,,,21728967.0,ns,51
vecmul,fst,0.09,,,23047742.0,ns,54
vecmul,fst,0.09,,,24283195.0,ns,57
vecmul,fst,0.09,,,25577822.0,ns,60
vecmul,fst,0.09,,,26846801.0,ns,63
vecmul,fst,0.09,,,28126668.0,ns,66
vecmul,fst,0.09,,,29411642.0,ns,69
vecmul,fst,0.09,,,30677233.0,ns,72
vecmul,fst,0.09,,,31977725.0,ns,75
vecmul,fst,0.09,,,33451935.0,ns,78
vecmul,fst,0.09,,,34513113.0,ns,81
vecmul,fst,0.09,,,35785026.0,ns,84
vecmul,fst,0.09,,,37066881.0,ns,87
vecmul,fst,0.09,,,38340268.0,ns,90
vecmul,fst,0.09,,,39624732.0,ns,93
vecmul,fst,0.09,,,40934082.0,ns,96
vecmul,fst,0.09,,,42256555.0,ns,99
vecmul,fst,0.09,,,43464680.0,ns,102
vecmul,fst,0.09,,,44731955.0,ns,105
vecmul,fst,0.09,,,46007719.0,ns,108
vecmul,fst,0.09,,,47289798.0,ns,111
vecmul,fst,0.09,,,48566716.0,ns,114
vecmul,fst,0.09,,,53173696.0,ns,117
vecmul,fst,0.09,,,51149513.0,ns,120
vecmul,fst,0.09,,,52436820.0,ns,123
vecmul,fst,0.09,,,53709262.0,ns,126
vecmul,fst,0.09,,,54958684.0,ns,129
vecmul,fst,0.09,,,56236543.0,ns,132
vecmul,fst,0.09,,,57535778.0,ns,135
vecmul,fst,0.09,,,58840311.0,ns,138
vecmul,fst,0.09,,,60148286.0,ns,141
vecmul,fst,0.09,,,61373662.0,ns,144
vecmul,fst,0.09,,,62633972.0,ns,147
vecmul,fst,0.09,,,63907618.0,ns,150
vecmul,fst,0.09,,,65260571.0,ns,153
vecmul,fst,0.09,,,66485760.0,ns,156
vecmul,fst,0.09,,,67768746.0,ns,159
vecmul,fst,0.09,,,69026503.0,ns,162
vecmul,fst,0.09,,,70301788.0,ns,165
vecmul,fst,0.09,,,71605375.0,ns,168
vecmul,fst,0.09,,,72851291.0,ns,171
vecmul,fst,0.09,,,74132527.0,ns,174
vecmul,fst,0.09,,,75422163.0,ns,177
vecmul,fst,0.09,,,76733655.0,ns,180
vecmul,fst,0.09,,,77963233.0,ns,183
vecmul,fst,0.09,,,79462947.0,ns,186
vecmul,fst,0.09,,,80519955.0,ns,189
vecmul,fst,0.09,,,81850142.0,ns,192
vecmul,fst,0.09,,,83082480.0,ns,195
vecmul,fst,0.09,,,84361730.0,ns,198
vecmul,fst,0.09,,,85634311.0,ns,201
vecmul,fst,0.09,,,86934416.0,ns,204
vecmul,fst,0.09,,,88202302.0,ns,207
vecmul,fst,0.09,,,89484339.0,ns,210
vecmul,fst,0.09,,,90771038.0,ns,213
vecmul,fst,0.09,,,92034994.0,ns,216
vecmul,fst,0.09,,,93388159.0,ns,219
vecmul,fst,0.09,,,94585617.0,ns,222
vecmul,fst,0.09,,,95877431.0,ns,225
vecmul,fst,0.09,,,97169144.0,ns,228
vecmul,fst,0.09,,,98423537.0,ns,231
vecmul,fst,0.09,,,99733983.0,ns,234
vecmul,fst,0.09,,,100968940.0,ns,237
vecmul,fst,0.09,,,102343396.0,ns,240
vecmul,fst,0.09,,,103579161.0,ns,243
vecmul,fst,0.09,,,104816349.0,ns,246
vecmul,fst,0.09,,,106168757.0,ns,249
vecmul,fst,0.09,,,107534302.0,ns,252
vecmul,fst,0.09,,,108665820.0,ns,255
vecmul,fst,0.09,,,109974365.0,ns,258
vecmul,fst,0.09,,,111221474.0,ns,261
vecmul,fst,0.09,,,112479684.0,ns,264
vecmul,fst,0.09,,,113827026.0,ns,267
vecmul,fst,0.09,,,115074127.0,ns,270
vecmul,fst,0.09,,,116313894.0,ns,273
vecmul,fst,0.09,,,117670213.0,ns,276
vecmul,fst,0.09,,,118887092.0,ns,279
vecmul,fst,0.09,,,120179959.0,ns,282
vecmul,fst,0.09,,,121491711.0,ns,285
vecmul,fst,0.09,,,122705615.0,ns,288
vecmul,fst,0.09,,,123980679.0,ns,291
vecmul,fst,0.09,,,125283652.0,ns,294
vecmul,fst,0.09,,,126540475.0,ns,297
vecmul,fst,0.09,,,127930665.0,ns,300
