group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr,0.005,,,991712.0,ns,134
vecmul,csr,0.005,,,1988427.0,ns,268
vecmul,csr,0.005,,,2971743.0,ns,402
vecmul,csr,0.005,,,3963956.0,ns,536
vecmul,csr,0.005,,,4947505.0,ns,670
vecmul,csr,0.005,,,5938433.0,ns,804
vecmul,csr,0.005,,,6932307.0,ns,938
vecmul,csr,0.005,,,7914587.0,ns,1072
vecmul,csr,0.005,,,8912566.0,ns,1206
vecmul,csr,0.005,,,9906024.0,ns,1340
vecmul,csr,0.005,,,10874425.0,ns,1474
vecmul,csr,0.005,,,11871078.0,ns,1608
vecmul,csr,0.005,,,12894582.0,ns,1742
vecmul,csr,0.005,,,13880696.0,ns,1876
vecmul,csr,0.005,,,14865959.0,ns,2010
vecmul,csr,0.005,,,15846982.0,ns,2144
vecmul,csr,0.005,,,16851365.0,ns,2278
vecmul,csr,0.005,,,17804018.0,ns,2412
vecmul,csr,0.005,,,18815543.0,ns,2546
vecmul,csr,0.005,,,19854062.0,ns,2680
vecmul,csr,0.005,,,20806316.0,ns,2814
vecmul,csr,0.005,,,21822305.0,ns,2948
vecmul,csr,0.005,,,22800499.0,ns,3082
vecmul,csr,0.005,,,23785338.0,ns,3216
vecmul,csr,0.005,,,24784452.0,ns,3350
vecmul,csr,0.005,,,25754560.0,ns,3484
vecmul,csr,0.005,,,26774821.0,ns,3618
vecmul,csr,0.005,,,27784217.0,ns,3752
vecmul,csr,0.005,,,28773394.0,ns,3886
vecmul,csr,0.005,,,29761444.0,ns,4020
vecmul,csr,0.005,,,30717424.0,ns,4154
vecmul,csr,0.005,,,31775005.0,ns,4288
vecmul,csr,0.005,,,32692939.0,ns,4422
vecmul,csr,0.005,,,33663934.0,ns,4556
vecmul,csr,0.005,,,34686618.0,ns,4690
vecmul,csr,0.005,,,35709248.0,ns,4824
vecmul,csr,0.005,,,36670002.0,ns,4958
vecmul,csr,0.005,,,37673260.0,ns,5092
vecmul,csr,0.005,,,38734890.0,ns,5226
vecmul,csr,0.005,,,39650023.0,ns,5360
vecmul,csr,0.005,,,40615933.0,ns,5494
vecmul,csr,0.005,,,41608318.0,ns,5628
vecmul,csr,0.005,,,42544283.0,ns,5762
vecmul,csr,0.005,,,43712052.0,ns,5896
vecmul,csr,0.005,,,44666281.0,ns,6030
vecmul,csr,0.005,,,45547298.0,ns,6164
vecmul,csr,0.005,,,46511889.0,ns,6298
vecmul,csr,0.005,,,47550789.0,ns,6432
vecmul,csr,0.005,,,48682105.0,ns,6566
vecmul,csr,0.005,,,49690432.0,ns,6700
vecmul,csr,0.005,,,50556456.0,ns,6834
vecmul,csr,0.005,,,51522553.0,ns,6968
vecmul,csr,0.005,,,52493775.0,ns,7102
vecmul,csr,0.005,,,53537414.0,ns,7236
vecmul,csr,0.005,,,54605843.0,ns,7370
vecmul,csr,0.005,,,55573152.0,ns,7504
vecmul,csr,0.005,,,56482180.0,ns,7638
vecmul,csr,0.005,,,60757320.0,ns,7772
vecmul,csr,0.005,,,58603023.0,ns,7906
vecmul,csr,0.005,,,59447638.0,ns,8040
vecmul,csr,0.005,,,60437548.0,ns,8174
vecmul,csr,0.005,,,61568508.0,ns,8308
vecmul,csr,0.005,,,62585822.0,ns,8442
vecmul,csr,0.005,,,63475471.0,ns,8576
vecmul,csr,0.005,,,64485928.0,ns,8710
vecmul,csr,0.005,,,65445507.0,ns,8844
vecmul,csr,0.005,,,66392301.0,ns,8978
vecmul,csr,0.005,,,67472782.0,ns,9112
vecmul,csr,0.005,,,68413971.0,ns,9246
vecmul,csr,0.005,,,69499656.0,ns,9380
vecmul,csr,0.005,,,70506850.0,ns,9514
vecmul,csr,0.005,,,71410402.0,ns,9648
vecmul,csr,0.005,,,72410654.0,ns,9782
vecmul,csr,0.005,,,73520114.0,ns,9916
vecmul,csr,0.005,,,74346056.0,ns,10050
vecmul,csr,0.005,,,75416703.0,ns,10184
vecmul,csr,0.005,,,76418179.0,ns,10318
vecmul,csr,0.005,,,77518492.0,ns,10452
vecmul,csr,0.005,,,78522594.0,ns,10586
vecmul,csr,0.005,,,79343767.0,ns,10720
vecmul,csr,0.005,,,80197969.0,ns,10854
vecmul,csr,0.005,,,81277282.0,ns,10988
vecmul,csr,0.005,,,82177174.0,ns,11122
vecmul,csr,0.005,,,83342616.0,ns,11256
vecmul,csr,0.005,,,84217168.0,ns,11390
vecmul,csr,0.005,,,85136266.0,ns,11524
vecmul,csr,0.005,,,86099255.0,ns,11658
vecmul,csr,0.005,,,87060570.0,ns,11792
vecmul,csr,0.005,,,88107382.0,ns,11926
vecmul,csr,0.005,,,89135095.0,ns,12060
vecmul,csr,0.005,,,90202178.0,ns,12194
vecmul,csr,0.005,,,91242325.0,ns,12328
vecmul,csr,0.005,,,92251915.0,ns,12462
vecmul,csr,0.005,,,93189340.0,ns,12596
vecmul,csr,0.005,,,94234479.0,ns,12730
vecmul,csr,0.005,,,95075043.0,ns,12864
vecmul,csr,0.005,,,96252968.0,ns,12998
vecmul,csr,0.005,,,97296225.0,ns,13132
vecmul,csr,0.005,,,98147870.0,ns,13266
vecmul,csr,0.005,,,99230131.0,ns,13400
