group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst vecmul,0.001,,,1022268.0,ns,26
vecmul,fst vecmul,0.001,,,2031930.0,ns,52
vecmul,fst vecmul,0.001,,,3044676.0,ns,78
vecmul,fst vecmul,0.001,,,4077745.0,ns,104
vecmul,fst vecmul,0.001,,,5067882.0,ns,130
vecmul,fst vecmul,0.001,,,6082420.0,ns,156
vecmul,fst vecmul,0.001,,,7092872.0,ns,182
vecmul,fst vecmul,0.001,,,8107654.0,ns,208
vecmul,fst vecmul,0.001,,,10082061.0,ns,234
vecmul,fst vecmul,0.001,,,10132615.0,ns,260
vecmul,fst vecmul,0.001,,,11191359.0,ns,286
vecmul,fst vecmul,0.001,,,12186971.0,ns,312
vecmul,fst vecmul,0.001,,,13175136.0,ns,338
vecmul,fst vecmul,0.001,,,15187044.0,ns,364
vecmul,fst vecmul,0.001,,,15205344.0,ns,390
vecmul,fst vecmul,0.001,,,16263710.0,ns,416
vecmul,fst vecmul,0.001,,,17313700.0,ns,442
vecmul,fst vecmul,0.001,,,19274985.0,ns,468
vecmul,fst vecmul,0.001,,,19260075.0,ns,494
vecmul,fst vecmul,0.001,,,20294377.0,ns,520
vecmul,fst vecmul,0.001,,,22366024.0,ns,546
vecmul,fst vecmul,0.001,,,22300052.0,ns,572
vecmul,fst vecmul,0.001,,,23342771.0,ns,598
vecmul,fst vecmul,0.001,,,25323457.0,ns,624
vecmul,fst vecmul,0.001,,,25364823.0,ns,650
vecmul,fst vecmul,0.001,,,27305131.0,ns,676
vecmul,fst vecmul,0.001,,,27364947.0,ns,702
vecmul,fst vecmul,0.001,,,28436500.0,ns,728
vecmul,fst vecmul,0.001,,,30385839.0,ns,754
vecmul,fst vecmul,0.001,,,30444751.0,ns,780
vecmul,fst vecmul,0.001,,,32439326.0,ns,806
vecmul,fst vecmul,0.001,,,32500206.0,ns,832
vecmul,fst vecmul,0.001,,,34459914.0,ns,858
vecmul,fst vecmul,0.001,,,34444374.0,ns,884
vecmul,fst vecmul,0.001,,,35465457.0,ns,910
vecmul,fst vecmul,0.001,,,37473535.0,ns,936
vecmul,fst vecmul,0.001,,,37540121.0,ns,962
vecmul,fst vecmul,0.001,,,38497993.0,ns,988
vecmul,fst vecmul,0.001,,,40525314.0,ns,1014
vecmul,fst vecmul,0.001,,,40528015.0,ns,1040
vecmul,fst vecmul,0.001,,,41560402.0,ns,1066
vecmul,fst vecmul,0.001,,,52799746.0,ns,1092
vecmul,fst vecmul,0.001,,,43570440.0,ns,1118
vecmul,fst vecmul,0.001,,,44593990.0,ns,1144
vecmul,fst vecmul,0.001,,,45601784.0,ns,1170
vecmul,fst vecmul,0.001,,,49417639.0,ns,1196
vecmul,fst vecmul,0.001,,,47696805.0,ns,1222
vecmul,fst vecmul,0.001,,,48696246.0,ns,1248
vecmul,fst vecmul,0.001,,,49683201.0,ns,1274
vecmul,fst vecmul,0.001,,,50658904.0,ns,1300
vecmul,fst vecmul,0.001,,,51679552.0,ns,1326
vecmul,fst vecmul,0.001,,,52699377.0,ns,1352
vecmul,fst vecmul,0.001,,,53710216.0,ns,1378
vecmul,fst vecmul,0.001,,,54776109.0,ns,1404
vecmul,fst vecmul,0.001,,,55771573.0,ns,1430
vecmul,fst vecmul,0.001,,,56839322.0,ns,1456
vecmul,fst vecmul,0.001,,,57751968.0,ns,1482
vecmul,fst vecmul,0.001,,,58765172.0,ns,1508
vecmul,fst vecmul,0.001,,,59789391.0,ns,1534
vecmul,fst vecmul,0.001,,,60959126.0,ns,1560
vecmul,fst vecmul,0.001,,,61968960.0,ns,1586
vecmul,fst vecmul,0.001,,,62889722.0,ns,1612
vecmul,fst vecmul,0.001,,,63852574.0,ns,1638
vecmul,fst vecmul,0.001,,,64851116.0,ns,1664
vecmul,fst vecmul,0.001,,,65966881.0,ns,1690
vecmul,fst vecmul,0.001,,,66870820.0,ns,1716
vecmul,fst vecmul,0.001,,,67915322.0,ns,1742
vecmul,fst vecmul,0.001,,,68910343.0,ns,1768
vecmul,fst vecmul,0.001,,,69959687.0,ns,1794
vecmul,fst vecmul,0.001,,,70952395.0,ns,1820
vecmul,fst vecmul,0.001,,,71949892.0,ns,1846
vecmul,fst vecmul,0.001,,,73010802.0,ns,1872
vecmul,fst vecmul,0.001,,,73976057.0,ns,1898
vecmul,fst vecmul,0.001,,,75061449.0,ns,1924
vecmul,fst vecmul,0.001,,,75997681.0,ns,1950
vecmul,fst vecmul,0.001,,,77003583.0,ns,1976
vecmul,fst vecmul,0.001,,,78019944.0,ns,2002
vecmul,fst vecmul,0.001,,,79044482.0,ns,2028
vecmul,fst vecmul,0.001,,,80128912.0,ns,2054
vecmul,fst vecmul,0.001,,,81060419.0,ns,2080
vecmul,fst vecmul,0.001,,,82097472.0,ns,2106
vecmul,fst vecmul,0.001,,,83127142.0,ns,2132
vecmul,fst vecmul,0.001,,,84131612.0,ns,2158
vecmul,fst vecmul,0.001,,,85262250.0,ns,2184
vecmul,fst vecmul,0.001,,,86152686.0,ns,2210
vecmul,fst vecmul,0.001,,,87176694.0,ns,2236
vecmul,fst vecmul,0.001,,,88142952.0,ns,2262
vecmul,fst vecmul,0.001,,,89171127.0,ns,2288
vecmul,fst vecmul,0.001,,,90210135.0,ns,2314
vecmul,fst vecmul,0.001,,,91256669.0,ns,2340
vecmul,fst vecmul,0.001,,,92191110.0,ns,2366
vecmul,fst vecmul,0.001,,,93211108.0,ns,2392
vecmul,fst vecmul,0.001,,,94249797.0,ns,2418
vecmul,fst vecmul,0.001,,,95288109.0,ns,2444
vecmul,fst vecmul,0.001,,,96265197.0,ns,2470
vecmul,fst vecmul,0.001,,,97358690.0,ns,2496
vecmul,fst vecmul,0.001,,,98278931.0,ns,2522
vecmul,fst vecmul,0.001,,,99299857.0,ns,2548
vecmul,fst vecmul,0.001,,,100359157.0,ns,2574
vecmul,fst vecmul,0.001,,,101310503.0,ns,2600
