group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst vecmul,0.09,,,58926221.0,ns,138
vecmul,fst vecmul,0.09,,,60192690.0,ns,141
vecmul,fst vecmul,0.09,,,61589823.0,ns,144
vecmul,fst vecmul,0.09,,,62773364.0,ns,147
vecmul,fst vecmul,0.09,,,64028508.0,ns,150
vecmul,fst vecmul,0.09,,,65472426.0,ns,153
vecmul,fst vecmul,0.09,,,66617189.0,ns,156
vecmul,fst vecmul,0.09,,,67907133.0,ns,159
vecmul,fst vecmul,0.09,,,69175129.0,ns,162
vecmul,fst vecmul,0.09,,,70444456.0,ns,165
vecmul,fst vecmul,0.09,,,71717373.0,ns,168
vecmul,fst vecmul,0.09,,,73017492.0,ns,171
vecmul,fst vecmul,0.09,,,74296047.0,ns,174
vecmul,fst vecmul,0.09,,,75562218.0,ns,177
vecmul,fst vecmul,0.09,,,76870557.0,ns,180
vecmul,fst vecmul,0.09,,,78122371.0,ns,183
vecmul,fst vecmul,0.09,,,79512165.0,ns,186
vecmul,fst vecmul,0.09,,,80836794.0,ns,189
vecmul,fst vecmul,0.09,,,81959757.0,ns,192
vecmul,fst vecmul,0.09,,,86457516.0,ns,195
vecmul,fst vecmul,0.09,,,84588328.0,ns,198
vecmul,fst vecmul,0.09,,,85796836.0,ns,201
vecmul,fst vecmul,0.09,,,87080270.0,ns,204
vecmul,fst vecmul,0.09,,,88399509.0,ns,207
vecmul,fst vecmul,0.09,,,89644199.0,ns,210
vecmul,fst vecmul,0.09,,,90952394.0,ns,213
vecmul,fst vecmul,0.09,,,92245629.0,ns,216
vecmul,fst vecmul,0.09,,,93530731.0,ns,219
vecmul,fst vecmul,0.09,,,94839826.0,ns,222
vecmul,fst vecmul,0.09,,,96068387.0,ns,225
vecmul,fst vecmul,0.09,,,97370773.0,ns,228
vecmul,fst vecmul,0.09,,,98668835.0,ns,231
vecmul,fst vecmul,0.09,,,99890433.0,ns,234
vecmul,fst vecmul,0.09,,,101239571.0,ns,237
vecmul,fst vecmul,0.09,,,102471107.0,ns,240
vecmul,fst vecmul,0.09,,,103747273.0,ns,243
vecmul,fst vecmul,0.09,,,105077275.0,ns,246
vecmul,fst vecmul,0.09,,,106296684.0,ns,249
vecmul,fst vecmul,0.09,,,107809339.0,ns,252
vecmul,fst vecmul,0.09,,,108899956.0,ns,255
vecmul,fst vecmul,0.09,,,110142721.0,ns,258
vecmul,fst vecmul,0.09,,,111415482.0,ns,261
vecmul,fst vecmul,0.09,,,112726672.0,ns,264
vecmul,fst vecmul,0.09,,,113999878.0,ns,267
vecmul,fst vecmul,0.09,,,115258914.0,ns,270
vecmul,fst vecmul,0.09,,,116624714.0,ns,273
vecmul,fst vecmul,0.09,,,117813309.0,ns,276
vecmul,fst vecmul,0.09,,,119179665.0,ns,279
vecmul,fst vecmul,0.09,,,120414390.0,ns,282
vecmul,fst vecmul,0.09,,,121681163.0,ns,285
vecmul,fst vecmul,0.09,,,122986277.0,ns,288
vecmul,fst vecmul,0.09,,,124248775.0,ns,291
vecmul,fst vecmul,0.09,,,125512517.0,ns,294
vecmul,fst vecmul,0.09,,,126851550.0,ns,297
vecmul,fst vecmul,0.09,,,128061785.0,ns,300
