group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr vecmul,0.07,,,1033205.0,ns,22
vecmul,csr vecmul,0.07,,,2060090.0,ns,44
vecmul,csr vecmul,0.07,,,3092384.0,ns,66
vecmul,csr vecmul,0.07,,,4126371.0,ns,88
vecmul,csr vecmul,0.07,,,5154045.0,ns,110
vecmul,csr vecmul,0.07,,,6192688.0,ns,132
vecmul,csr vecmul,0.07,,,7214649.0,ns,154
vecmul,csr vecmul,0.07,,,8244699.0,ns,176
vecmul,csr vecmul,0.07,,,9273589.0,ns,198
vecmul,csr vecmul,0.07,,,10333999.0,ns,220
vecmul,csr vecmul,0.07,,,11335586.0,ns,242
vecmul,csr vecmul,0.07,,,12369166.0,ns,264
vecmul,csr vecmul,0.07,,,13395210.0,ns,286
vecmul,csr vecmul,0.07,,,14431310.0,ns,308
vecmul,csr vecmul,0.07,,,15458117.0,ns,330
vecmul,csr vecmul,0.07,,,16492564.0,ns,352
vecmul,csr vecmul,0.07,,,17520254.0,ns,374
vecmul,csr vecmul,0.07,,,18551232.0,ns,396
vecmul,csr vecmul,0.07,,,19580936.0,ns,418
vecmul,csr vecmul,0.07,,,20610812.0,ns,440
vecmul,csr vecmul,0.07,,,21638664.0,ns,462
vecmul,csr vecmul,0.07,,,22674598.0,ns,484
vecmul,csr vecmul,0.07,,,23704723.0,ns,506
vecmul,csr vecmul,0.07,,,24769911.0,ns,528
vecmul,csr vecmul,0.07,,,25761004.0,ns,550
vecmul,csr vecmul,0.07,,,26866308.0,ns,572
vecmul,csr vecmul,0.07,,,27846851.0,ns,594
vecmul,csr vecmul,0.07,,,28855621.0,ns,616
vecmul,csr vecmul,0.07,,,29891943.0,ns,638
vecmul,csr vecmul,0.07,,,30913353.0,ns,660
vecmul,csr vecmul,0.07,,,31951917.0,ns,682
vecmul,csr vecmul,0.07,,,32981905.0,ns,704
vecmul,csr vecmul,0.07,,,34013190.0,ns,726
vecmul,csr vecmul,0.07,,,35068736.0,ns,748
vecmul,csr vecmul,0.07,,,36069738.0,ns,770
vecmul,csr vecmul,0.07,,,37099684.0,ns,792
vecmul,csr vecmul,0.07,,,38132605.0,ns,814
vecmul,csr vecmul,0.07,,,39162326.0,ns,836
vecmul,csr vecmul,0.07,,,40190968.0,ns,858
vecmul,csr vecmul,0.07,,,41224507.0,ns,880
vecmul,csr vecmul,0.07,,,42255115.0,ns,902
vecmul,csr vecmul,0.07,,,43309493.0,ns,924
vecmul,csr vecmul,0.07,,,44313586.0,ns,946
vecmul,csr vecmul,0.07,,,45344444.0,ns,968
vecmul,csr vecmul,0.07,,,46403640.0,ns,990
