group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr,0.09,,,1032560.0,ns,18
vecmul,csr,0.09,,,2070010.0,ns,36
vecmul,csr,0.09,,,3089147.0,ns,54
vecmul,csr,0.09,,,4121788.0,ns,72
vecmul,csr,0.09,,,5148394.0,ns,90
vecmul,csr,0.09,,,6175590.0,ns,108
vecmul,csr,0.09,,,7207962.0,ns,126
vecmul,csr,0.09,,,8237416.0,ns,144
vecmul,csr,0.09,,,9266365.0,ns,162
vecmul,csr,0.09,,,10293445.0,ns,180
vecmul,csr,0.09,,,11323145.0,ns,198
vecmul,csr,0.09,,,12353171.0,ns,216
vecmul,csr,0.09,,,13386002.0,ns,234
vecmul,csr,0.09,,,14416790.0,ns,252
vecmul,csr,0.09,,,15445980.0,ns,270
vecmul,csr,0.09,,,16472336.0,ns,288
vecmul,csr,0.09,,,17504353.0,ns,306
vecmul,csr,0.09,,,18561734.0,ns,324
vecmul,csr,0.09,,,19562848.0,ns,342
vecmul,csr,0.09,,,20590580.0,ns,360
vecmul,csr,0.09,,,21617580.0,ns,378
vecmul,csr,0.09,,,22652911.0,ns,396
vecmul,csr,0.09,,,23677062.0,ns,414
vecmul,csr,0.09,,,24704712.0,ns,432
vecmul,csr,0.09,,,25737699.0,ns,450
vecmul,csr,0.09,,,26767148.0,ns,468
vecmul,csr,0.09,,,27822467.0,ns,486
vecmul,csr,0.09,,,28826185.0,ns,504
vecmul,csr,0.09,,,29852280.0,ns,522
vecmul,csr,0.09,,,30913607.0,ns,540
vecmul,csr,0.09,,,31918892.0,ns,558
vecmul,csr,0.09,,,32947201.0,ns,576
vecmul,csr,0.09,,,33976467.0,ns,594
vecmul,csr,0.09,,,35003916.0,ns,612
vecmul,csr,0.09,,,36049906.0,ns,630
vecmul,csr,0.09,,,37072920.0,ns,648
vecmul,csr,0.09,,,38092715.0,ns,666
vecmul,csr,0.09,,,39201883.0,ns,684
vecmul,csr,0.09,,,40178724.0,ns,702
vecmul,csr,0.09,,,41177180.0,ns,720
vecmul,csr,0.09,,,42216422.0,ns,738
vecmul,csr,0.09,,,43232271.0,ns,756
vecmul,csr,0.09,,,44305242.0,ns,774
vecmul,csr,0.09,,,45298379.0,ns,792
vecmul,csr,0.09,,,46321175.0,ns,810
vecmul,csr,0.09,,,50563824.0,ns,828
vecmul,csr,0.09,,,48387951.0,ns,846
vecmul,csr,0.09,,,49448837.0,ns,864
vecmul,csr,0.09,,,50441093.0,ns,882
vecmul,csr,0.09,,,51473831.0,ns,900
vecmul,csr,0.09,,,52509788.0,ns,918
vecmul,csr,0.09,,,53540533.0,ns,936
vecmul,csr,0.09,,,54588296.0,ns,954
vecmul,csr,0.09,,,55593145.0,ns,972
vecmul,csr,0.09,,,56623208.0,ns,990
vecmul,csr,0.09,,,57661386.0,ns,1008
vecmul,csr,0.09,,,58687861.0,ns,1026
vecmul,csr,0.09,,,59820342.0,ns,1044
vecmul,csr,0.09,,,60759115.0,ns,1062
vecmul,csr,0.09,,,61775039.0,ns,1080
vecmul,csr,0.09,,,62973126.0,ns,1098
vecmul,csr,0.09,,,63887979.0,ns,1116
vecmul,csr,0.09,,,64889525.0,ns,1134
vecmul,csr,0.09,,,65886719.0,ns,1152
vecmul,csr,0.09,,,66923154.0,ns,1170
vecmul,csr,0.09,,,67944265.0,ns,1188
vecmul,csr,0.09,,,68979021.0,ns,1206
vecmul,csr,0.09,,,70026801.0,ns,1224
vecmul,csr,0.09,,,71045317.0,ns,1242
vecmul,csr,0.09,,,72068956.0,ns,1260
vecmul,csr,0.09,,,73112713.0,ns,1278
vecmul,csr,0.09,,,74125757.0,ns,1296
vecmul,csr,0.09,,,75261965.0,ns,1314
vecmul,csr,0.09,,,76181423.0,ns,1332
vecmul,csr,0.09,,,77242644.0,ns,1350
vecmul,csr,0.09,,,78241823.0,ns,1368
vecmul,csr,0.09,,,79336475.0,ns,1386
vecmul,csr,0.09,,,80291659.0,ns,1404
vecmul,csr,0.09,,,81333277.0,ns,1422
vecmul,csr,0.09,,,82356302.0,ns,1440
vecmul,csr,0.09,,,83404600.0,ns,1458
vecmul,csr,0.09,,,84455086.0,ns,1476
vecmul,csr,0.09,,,85441073.0,ns,1494
vecmul,csr,0.09,,,86541127.0,ns,1512
vecmul,csr,0.09,,,87598364.0,ns,1530
vecmul,csr,0.09,,,88554830.0,ns,1548
vecmul,csr,0.09,,,89598277.0,ns,1566
vecmul,csr,0.09,,,90770652.0,ns,1584
vecmul,csr,0.09,,,91624099.0,ns,1602
vecmul,csr,0.09,,,92659370.0,ns,1620
vecmul,csr,0.09,,,93708049.0,ns,1638
vecmul,csr,0.09,,,94714956.0,ns,1656
vecmul,csr,0.09,,,95753407.0,ns,1674
vecmul,csr,0.09,,,96765925.0,ns,1692
vecmul,csr,0.09,,,97845185.0,ns,1710
vecmul,csr,0.09,,,98906257.0,ns,1728
vecmul,csr,0.09,,,99868636.0,ns,1746
vecmul,csr,0.09,,,101122066.0,ns,1764
vecmul,csr,0.09,,,101931501.0,ns,1782
vecmul,csr,0.09,,,102952368.0,ns,1800
